#LIBRARY    ENDF/B-VIII.1
#REACTION   GD-155(N,G)GD-156,SIG
#NUCLEUS    Gd-155
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 3.18033848e+01 199.323349 Lin-Lin
 3.18212528e+01 181.676743 Lin-Lin
 3.18647308e+01 136.566299 Lin-Lin
 3.18772392e+01 124.165268 Lin-Lin
 3.18891506e+01 112.926620 Lin-Lin
 3.19010620e+01 102.360504 Lin-Lin
 3.19099960e+01 94.925354 Lin-Lin
 3.19189301e+01 87.933891 Lin-Lin
 3.19278641e+01 81.397728 Lin-Lin
 3.19367981e+01 75.320175 Lin-Lin
 3.19457321e+01 69.697289 Lin-Lin
 3.19546661e+01 64.518974 Lin-Lin
 3.19636002e+01 59.770100 Lin-Lin
 3.19725342e+01 55.431576 Lin-Lin
 3.19814682e+01 51.481365 Lin-Lin
 3.19904022e+01 47.895390 Lin-Lin
 3.19993362e+01 44.648365 Lin-Lin
 3.20082703e+01 41.714500 Lin-Lin
 3.20169067e+01 39.151943 Lin-Lin
 3.20249481e+01 36.987629 Lin-Lin
 3.20329895e+01 35.018776 Lin-Lin
 3.20410271e+01 33.228489 Lin-Lin
 3.20490685e+01 31.600798 Lin-Lin
 3.20571098e+01 30.120724 Lin-Lin
 3.20667152e+01 28.526958 Lin-Lin
 3.20763168e+01 27.102247 Lin-Lin
 3.20859222e+01 25.826998 Lin-Lin
 3.20955276e+01 24.683689 Lin-Lin
 3.21051292e+01 23.656755 Lin-Lin
 3.21147346e+01 22.732456 Lin-Lin
 3.21291389e+01 21.512436 Lin-Lin
 3.21413879e+01 20.609755 Lin-Lin
 3.21562767e+01 19.652071 Lin-Lin
 3.21711655e+01 18.823700 Lin-Lin
 3.21860580e+01 18.103857 Lin-Lin
 3.22009468e+01 17.475864 Lin-Lin
 3.22158356e+01 16.926319 Lin-Lin
 3.22381706e+01 16.226013 Lin-Lin
 3.22597618e+01 15.667562 Lin-Lin
 3.22798653e+01 15.235492 Lin-Lin
 3.23066673e+01 14.771227 Lin-Lin
 3.23334694e+01 14.416795 Lin-Lin
 3.23602715e+01 14.158170 Lin-Lin
 3.23870735e+01 13.985821 Lin-Lin
 3.24138756e+01 13.893747 Lin-Lin
 3.24317436e+01 13.875347 Lin-Lin
 3.24622421e+01 13.922710 Lin-Lin
 3.24927444e+01 14.071825 Lin-Lin
 3.25156212e+01 14.254468 Lin-Lin
 3.25384979e+01 14.503140 Lin-Lin
 3.25607300e+01 14.814713 Lin-Lin
 3.25816650e+01 15.179152 Lin-Lin
 3.26026039e+01 15.622473 Lin-Lin
 3.26235428e+01 16.157715 Lin-Lin
 3.26444778e+01 16.802231 Lin-Lin
 3.26654167e+01 17.579292 Lin-Lin
 3.26842613e+01 18.417803 Lin-Lin
 3.26968231e+01 19.065371 Lin-Lin
 3.27093849e+01 19.796883 Lin-Lin
 3.27219467e+01 20.626194 Lin-Lin
 3.27345085e+01 21.570015 Lin-Lin
 3.27470741e+01 22.648443 Lin-Lin
 3.27596359e+01 23.885534 Lin-Lin
 3.27698936e+01 25.033297 Lin-Lin
 3.27818298e+01 26.549644 Lin-Lin
 3.27937622e+01 28.292252 Lin-Lin
 3.28017197e+01 29.598061 Lin-Lin
 3.28096771e+01 31.033447 Lin-Lin
 3.28176308e+01 32.611805 Lin-Lin
 3.28255882e+01 34.347523 Lin-Lin
 3.28351517e+01 36.663292 Lin-Lin
 3.28435249e+01 38.918770 Lin-Lin
 3.28518982e+01 41.407055 Lin-Lin
 3.28602753e+01 44.148651 Lin-Lin
 3.28686485e+01 47.164364 Lin-Lin
 3.28770256e+01 50.475006 Lin-Lin
 3.28853989e+01 54.100899 Lin-Lin
 3.28937759e+01 58.061424 Lin-Lin
 3.29021492e+01 62.374401 Lin-Lin
 3.29105263e+01 67.055473 Lin-Lin
 3.29188995e+01 72.117416 Lin-Lin
 3.29272766e+01 77.569427 Lin-Lin
 3.29356499e+01 83.416283 Lin-Lin
 3.29468155e+01 91.824989 Lin-Lin
 3.29579849e+01 100.917274 Lin-Lin
 3.29685898e+01 110.153397 Lin-Lin
 3.29836655e+01 124.173058 Lin-Lin
 3.29987411e+01 139.037430 Lin-Lin
 3.30395012e+01 180.797546 Lin-Lin
 3.30562515e+01 197.138077 Lin-Lin
 3.30730019e+01 211.998398 Lin-Lin
 3.30841675e+01 220.749023 Lin-Lin
 3.30953331e+01 228.360962 Lin-Lin
 3.31070595e+01 234.956696 Lin-Lin
 3.31187820e+01 239.980194 Lin-Lin
 3.31265984e+01 242.405197 Lin-Lin
 3.31388817e+01 244.678223 Lin-Lin
 3.31475830e+01 245.147415 Lin-Lin
 3.31560287e+01 244.714935 Lin-Lin
 3.31665840e+01 242.993805 Lin-Lin
 3.31776886e+01 239.863770 Lin-Lin
 3.31893501e+01 235.282486 Lin-Lin
 3.32059174e+01 226.906982 Lin-Lin
 3.32245750e+01 215.678726 Lin-Lin
 3.32574501e+01 194.643372 Lin-Lin
 3.32739983e+01 185.052246 Lin-Lin
 3.32851677e+01 179.432251 Lin-Lin
 3.32963333e+01 174.692108 Lin-Lin
 3.33074989e+01 170.959442 Lin-Lin
 3.33169289e+01 168.659164 Lin-Lin
 3.33284607e+01 166.952072 Lin-Lin
 3.33384399e+01 166.467087 Lin-Lin
 3.33502579e+01 167.054993 Lin-Lin
 3.33619194e+01 168.795715 Lin-Lin
 3.33735771e+01 171.569092 Lin-Lin
 3.33852386e+01 175.215805 Lin-Lin
 3.34027290e+01 181.894058 Lin-Lin
 3.34415016e+01 198.251816 Lin-Lin
 3.34593658e+01 204.584778 Lin-Lin
 3.34694176e+01 207.362747 Lin-Lin
 3.34815445e+01 209.748032 Lin-Lin
 3.34954033e+01 210.973083 Lin-Lin
 3.34982071e+01 211.009918 Lin-Lin
 3.35107460e+01 210.259140 Lin-Lin
 3.35196228e+01 208.802551 Lin-Lin
 3.35305519e+01 205.951538 Lin-Lin
 3.35414810e+01 201.959106 Lin-Lin
 3.35519753e+01 197.105316 Lin-Lin
 3.35624695e+01 191.329346 Lin-Lin
 3.35752945e+01 183.160751 Lin-Lin
 3.35869560e+01 174.842484 Lin-Lin
 3.36044464e+01 161.168640 Lin-Lin
 3.36394272e+01 131.782181 Lin-Lin
 3.36604156e+01 114.384834 Lin-Lin
 3.36761551e+01 102.054329 Lin-Lin
 3.36872330e+01 93.894096 Lin-Lin
 3.36988907e+01 85.839699 Lin-Lin
 3.37105522e+01 78.378365 Lin-Lin
 3.37192955e+01 73.186852 Lin-Lin
 3.37280426e+01 68.346275 Lin-Lin
 3.37367859e+01 63.854847 Lin-Lin
 3.37455330e+01 59.706367 Lin-Lin
 3.37542763e+01 55.890934 Lin-Lin
 3.37630234e+01 52.395660 Lin-Lin
 3.37717667e+01 49.205368 Lin-Lin
 3.37805138e+01 46.303196 Lin-Lin
 3.37892570e+01 43.671192 Lin-Lin
 3.37980003e+01 41.290802 Lin-Lin
 3.38067474e+01 39.143330 Lin-Lin
 3.38154907e+01 37.210274 Lin-Lin
 3.38245697e+01 35.411125 Lin-Lin
 3.38343163e+01 33.693508 Lin-Lin
 3.38440590e+01 32.175129 Lin-Lin
 3.38538055e+01 30.835108 Lin-Lin
 3.38635483e+01 29.654293 Lin-Lin
 3.38732948e+01 28.615290 Lin-Lin
 3.38855209e+01 27.488319 Lin-Lin
 3.38977470e+01 26.532877 Lin-Lin
 3.39099731e+01 25.725618 Lin-Lin
 3.39222031e+01 25.046717 Lin-Lin
 3.39385033e+01 24.312719 Lin-Lin
 3.39559937e+01 23.709824 Lin-Lin
 3.39734840e+01 23.268082 Lin-Lin
 3.39909744e+01 22.964252 Lin-Lin
 3.40120392e+01 22.757132 Lin-Lin
 3.40314255e+01 22.702488 Lin-Lin
 3.40551453e+01 22.796087 Lin-Lin
 3.40788651e+01 23.054775 Lin-Lin
 3.41049347e+01 23.523214 Lin-Lin
 3.41310043e+01 24.185707 Lin-Lin
 3.41571312e+01 25.053312 Lin-Lin
 3.41746216e+01 25.756262 Lin-Lin
 3.41921082e+01 26.565374 Lin-Lin
 3.42095985e+01 27.489925 Lin-Lin
 3.42325363e+01 28.897072 Lin-Lin
 3.42538261e+01 30.427719 Lin-Lin
 3.42751122e+01 32.209908 Lin-Lin
 3.42893028e+01 33.559181 Lin-Lin
 3.43034973e+01 35.055824 Lin-Lin
 3.43176880e+01 36.718983 Lin-Lin
 3.43318787e+01 38.571430 Lin-Lin
 3.43452225e+01 40.509853 Lin-Lin
 3.43585663e+01 42.666336 Lin-Lin
 3.43719063e+01 45.072567 Lin-Lin
 3.43852501e+01 47.766018 Lin-Lin
 3.43985939e+01 50.790966 Lin-Lin
 3.44109459e+01 53.932652 Lin-Lin
 3.44228058e+01 57.302845 Lin-Lin
 3.44346657e+01 61.069847 Lin-Lin
 3.44465256e+01 65.289909 Lin-Lin
 3.44583855e+01 70.026802 Lin-Lin
 3.44698524e+01 75.164474 Lin-Lin
 3.44805260e+01 80.505386 Lin-Lin
 3.44911995e+01 86.449081 Lin-Lin
 3.45018730e+01 93.064194 Lin-Lin
 3.45125465e+01 100.423790 Lin-Lin
 3.45232201e+01 108.604507 Lin-Lin
 3.45311279e+01 115.240097 Lin-Lin
 3.45390358e+01 122.401855 Lin-Lin
 3.45469398e+01 130.121841 Lin-Lin
 3.45548477e+01 138.431290 Lin-Lin
 3.45627556e+01 147.359985 Lin-Lin
 3.45706596e+01 156.935562 Lin-Lin
 3.45785675e+01 167.182709 Lin-Lin
 3.45898361e+01 182.985519 Lin-Lin
 3.45999146e+01 198.352219 Lin-Lin
 3.46099968e+01 214.893692 Lin-Lin
 3.46200790e+01 232.605453 Lin-Lin
 3.46301575e+01 251.460800 Lin-Lin
 3.46441917e+01 279.512024 Lin-Lin
 3.46600075e+01 313.357239 Lin-Lin
 3.46797752e+01 358.235321 Lin-Lin
 3.47193069e+01 450.784515 Lin-Lin
 3.47351189e+01 486.059052 Lin-Lin
 3.47509346e+01 518.605408 Lin-Lin
 3.47627945e+01 540.511108 Lin-Lin
 3.47770271e+01 563.225769 Lin-Lin
 3.47873039e+01 576.814270 Lin-Lin
 3.47975845e+01 587.768738 Lin-Lin
 3.48078613e+01 595.894958 Lin-Lin
 3.48179092e+01 600.965942 Lin-Lin
 3.48300781e+01 603.184631 Lin-Lin
 3.48408394e+01 601.531189 Lin-Lin
 3.48536072e+01 595.229736 Lin-Lin
 3.48663712e+01 584.406433 Lin-Lin
 3.48806038e+01 567.402710 Lin-Lin
 3.48948364e+01 545.778076 Lin-Lin
 3.49043236e+01 529.152649 Lin-Lin
 3.49185562e+01 501.503418 Lin-Lin
 3.49390411e+01 457.565155 Lin-Lin
 3.49865532e+01 349.823395 Lin-Lin
 3.50023651e+01 315.703033 Lin-Lin
 3.50142250e+01 291.484650 Lin-Lin
 3.50277710e+01 265.572693 Lin-Lin
 3.50373650e+01 248.476944 Lin-Lin
 3.50469589e+01 232.489487 Lin-Lin
 3.50565529e+01 217.648895 Lin-Lin
 3.50675163e+01 202.119476 Lin-Lin
 3.50784798e+01 188.125687 Lin-Lin
 3.50867043e+01 178.632965 Lin-Lin
 3.50949249e+01 169.989502 Lin-Lin
 3.51043625e+01 161.101334 Lin-Lin
 3.51122665e+01 154.484604 Lin-Lin
 3.51201744e+01 148.610504 Lin-Lin
 3.51280823e+01 143.464142 Lin-Lin
 3.51383591e+01 137.838058 Lin-Lin
 3.51478462e+01 133.689011 Lin-Lin
 3.51573372e+01 130.521393 Lin-Lin
 3.51676292e+01 128.175339 Lin-Lin
 3.51779213e+01 126.947113 Lin-Lin
 3.51847801e+01 126.743156 Lin-Lin
 3.51931953e+01 127.160378 Lin-Lin
 3.52016144e+01 128.309967 Lin-Lin
 3.52111015e+01 130.481384 Lin-Lin
 3.52205887e+01 133.578094 Lin-Lin
 3.52300758e+01 137.596527 Lin-Lin
 3.52395668e+01 142.530670 Lin-Lin
 3.52490540e+01 148.370209 Lin-Lin
 3.52593269e+01 155.693619 Lin-Lin
 3.52699890e+01 164.364548 Lin-Lin
 3.52806511e+01 174.072830 Lin-Lin
 3.52913361e+01 184.769440 Lin-Lin
 3.53020210e+01 196.344284 Lin-Lin
 3.53170013e+01 213.825256 Lin-Lin
 3.53405724e+01 243.354385 Lin-Lin
 3.53681374e+01 278.539703 Lin-Lin
 3.53861122e+01 300.091522 Lin-Lin
 3.54022903e+01 317.397888 Lin-Lin
 3.54130745e+01 327.405518 Lin-Lin
 3.54238625e+01 335.923828 Lin-Lin
 3.54346466e+01 342.753510 Lin-Lin
 3.54454346e+01 347.728241 Lin-Lin
 3.54549751e+01 350.479523 Lin-Lin
 3.54674187e+01 351.640381 Lin-Lin
 3.54759293e+01 350.822540 Lin-Lin
 3.54867477e+01 347.899048 Lin-Lin
 3.54975624e+01 342.915955 Lin-Lin
 3.55083504e+01 335.992279 Lin-Lin
 3.55191345e+01 327.253906 Lin-Lin
 3.55323181e+01 314.364868 Lin-Lin
 3.55443001e+01 300.836578 Lin-Lin
 3.55562859e+01 285.908844 Lin-Lin
 3.55742607e+01 261.624146 Lin-Lin
 3.56192017e+01 197.655106 Lin-Lin
 3.56317825e+01 180.419952 Lin-Lin
 3.56437683e+01 164.721008 Lin-Lin
 3.56557503e+01 149.875137 Lin-Lin
 3.56677361e+01 135.992523 Lin-Lin
 3.56767235e+01 126.256653 Lin-Lin
 3.56851120e+01 117.709938 Lin-Lin
 3.56959000e+01 107.495636 Lin-Lin
 3.57039871e+01 100.403656 Lin-Lin
 3.57120781e+01 93.790520 Lin-Lin
 3.57201653e+01 87.643776 Lin-Lin
 3.57288551e+01 81.542938 Lin-Lin
 3.57378426e+01 75.753670 Lin-Lin
 3.57468300e+01 70.466599 Lin-Lin
 3.57558174e+01 65.650688 Lin-Lin
 3.57648048e+01 61.273682 Lin-Lin
 3.57737961e+01 57.302902 Lin-Lin
 3.57827835e+01 53.705891 Lin-Lin
 3.57917709e+01 50.450977 Lin-Lin
 3.58007584e+01 47.507687 Lin-Lin
 3.58097458e+01 44.847073 Lin-Lin
 3.58187332e+01 42.441933 Lin-Lin
 3.58273277e+01 40.357624 Lin-Lin
 3.58359222e+01 38.463326 Lin-Lin
 3.58473854e+01 36.200897 Lin-Lin
 3.58588448e+01 34.202938 Lin-Lin
 3.58703041e+01 32.434269 Lin-Lin
 3.58817635e+01 30.864254 Lin-Lin
 3.58932228e+01 29.466423 Lin-Lin
 3.59046822e+01 28.218014 Lin-Lin
 3.59176369e+01 26.962383 Lin-Lin
 3.59320831e+01 25.728924 Lin-Lin
 3.59465332e+01 24.645472 Lin-Lin
 3.59609833e+01 23.689859 Lin-Lin
 3.59754295e+01 22.844019 Lin-Lin
 3.59971046e+01 21.749559 Lin-Lin
 3.60187759e+01 20.830442 Lin-Lin
 3.60400124e+01 20.071671 Lin-Lin
 3.60610352e+01 19.438354 Lin-Lin
 3.60820541e+01 18.906546 Lin-Lin
 3.61100807e+01 18.335033 Lin-Lin
 3.61381073e+01 17.901674 Lin-Lin
 3.61624527e+01 17.625538 Lin-Lin
 3.61868019e+01 17.435278 Lin-Lin
 3.62111473e+01 17.326147 Lin-Lin
 3.62354927e+01 17.295273 Lin-Lin
 3.62685585e+01 17.376774 Lin-Lin
 3.63016243e+01 17.602291 Lin-Lin
 3.63346863e+01 17.978899 Lin-Lin
 3.63567314e+01 18.320028 Lin-Lin
 3.63787727e+01 18.739380 Lin-Lin
 3.64008141e+01 19.243971 Lin-Lin
 3.64244614e+01 19.890120 Lin-Lin
 3.64497108e+01 20.715221 Lin-Lin
 3.64686470e+01 21.438087 Lin-Lin
 3.64875832e+01 22.262476 Lin-Lin
 3.65065193e+01 23.202120 Lin-Lin
 3.65265045e+01 24.337608 Lin-Lin
 3.65470161e+01 25.681915 Lin-Lin
 3.65675316e+01 27.241110 Lin-Lin
 3.65812035e+01 28.421003 Lin-Lin
 3.65948792e+01 29.731569 Lin-Lin
 3.66085548e+01 31.192102 Lin-Lin
 3.66222305e+01 32.825912 Lin-Lin
 3.66359062e+01 34.661301 Lin-Lin
 3.66495781e+01 36.732754 Lin-Lin
 3.66632538e+01 39.082405 Lin-Lin
 3.66735115e+01 41.057785 Lin-Lin
 3.66837692e+01 43.244225 Lin-Lin
 3.66940231e+01 45.671719 Lin-Lin
 3.67042809e+01 48.374992 Lin-Lin
 3.67145348e+01 51.394150 Lin-Lin
 3.67247925e+01 54.775318 Lin-Lin
 3.67352524e+01 58.651848 Lin-Lin
 3.67425003e+01 61.623909 Lin-Lin
 3.67497482e+01 64.857208 Lin-Lin
 3.67569962e+01 68.377411 Lin-Lin
 3.67642441e+01 72.212273 Lin-Lin
 3.67714920e+01 76.391708 Lin-Lin
 3.67787399e+01 80.947762 Lin-Lin
 3.67859879e+01 85.914619 Lin-Lin
 3.67950821e+01 92.783485 Lin-Lin
 3.68032875e+01 99.647850 Lin-Lin
 3.68114929e+01 107.205460 Lin-Lin
 3.68196983e+01 115.517143 Lin-Lin
 3.68279037e+01 124.645309 Lin-Lin
 3.68361053e+01 134.653137 Lin-Lin
 3.68443108e+01 145.603577 Lin-Lin
 3.68525162e+01 157.558121 Lin-Lin
 3.68607216e+01 170.575500 Lin-Lin
 3.68689270e+01 184.710129 Lin-Lin
 3.68771324e+01 200.010406 Lin-Lin
 3.68853378e+01 216.516861 Lin-Lin
 3.68935432e+01 234.260254 Lin-Lin
 3.69017487e+01 253.259552 Lin-Lin
 3.69099503e+01 273.519928 Lin-Lin
 3.69208908e+01 302.474457 Lin-Lin
 3.69318314e+01 333.574860 Lin-Lin
 3.69427719e+01 366.683105 Lin-Lin
 3.69537125e+01 401.592590 Lin-Lin
 3.69717636e+01 462.357391 Lin-Lin
 3.70149765e+01 613.481140 Lin-Lin
 3.70313873e+01 667.682800 Lin-Lin
 3.70477943e+01 716.879150 Lin-Lin
 3.70587349e+01 745.843323 Lin-Lin
 3.70707703e+01 773.343628 Lin-Lin
 3.70828056e+01 795.601868 Lin-Lin
 3.70935745e+01 810.601501 Lin-Lin
 3.71043472e+01 820.613831 Lin-Lin
 3.71154366e+01 825.484192 Lin-Lin
 3.71194954e+01 825.862610 Lin-Lin
 3.71311531e+01 822.752319 Lin-Lin
 3.71413345e+01 815.004944 Lin-Lin
 3.71520004e+01 802.025452 Lin-Lin
 3.71626663e+01 784.342224 Lin-Lin
 3.71736069e+01 761.704834 Lin-Lin
 3.71845474e+01 734.989197 Lin-Lin
 3.71954842e+01 704.748230 Lin-Lin
 3.72118950e+01 654.104004 Lin-Lin
 3.72283058e+01 599.027100 Lin-Lin
 3.72693329e+01 455.542114 Lin-Lin
 3.72862892e+01 398.748657 Lin-Lin
 3.72972298e+01 363.986603 Lin-Lin
 3.73081665e+01 331.030823 Lin-Lin
 3.73191071e+01 300.081116 Lin-Lin
 3.73300476e+01 271.269714 Lin-Lin
 3.73382530e+01 251.108978 Lin-Lin
 3.73464584e+01 232.201050 Lin-Lin
 3.73546638e+01 214.539719 Lin-Lin
 3.73628693e+01 198.105301 Lin-Lin
 3.73710747e+01 182.866653 Lin-Lin
 3.73792763e+01 168.783157 Lin-Lin
 3.73874817e+01 155.806564 Lin-Lin
 3.73956871e+01 143.882828 Lin-Lin
 3.74038925e+01 132.953720 Lin-Lin
 3.74120979e+01 122.958405 Lin-Lin
 3.74205246e+01 113.599663 Lin-Lin
 3.74289513e+01 105.092621 Lin-Lin
 3.74373779e+01 97.370567 Lin-Lin
 3.74458046e+01 90.368614 Lin-Lin
 3.74542313e+01 84.024361 Lin-Lin
 3.74604187e+01 79.749855 Lin-Lin
 3.74671783e+01 75.423798 Lin-Lin
 3.74739342e+01 71.428307 Lin-Lin
 3.74806938e+01 67.737312 Lin-Lin
 3.74874535e+01 64.326355 Lin-Lin
 3.74975891e+01 59.685379 Lin-Lin
 3.75077248e+01 55.552818 Lin-Lin
 3.75172577e+01 52.074120 Lin-Lin
 3.75264893e+01 49.037205 Lin-Lin
 3.75357208e+01 46.288548 Lin-Lin
 3.75449524e+01 43.794941 Lin-Lin
 3.75541801e+01 41.527088 Lin-Lin
 3.75603333e+01 40.127728 Lin-Lin
 3.75726433e+01 37.568615 Lin-Lin
 3.75849495e+01 35.289776 Lin-Lin
 3.75972557e+01 33.250938 Lin-Lin
 3.76095657e+01 31.418427 Lin-Lin
 3.76232414e+01 29.590216 Lin-Lin
 3.76369133e+01 27.950060 Lin-Lin
 3.76505890e+01 26.471594 Lin-Lin
 3.76642647e+01 25.133028 Lin-Lin
 3.76779404e+01 23.916269 Lin-Lin
 3.76916161e+01 22.806198 Lin-Lin
 3.77121277e+01 21.313887 Lin-Lin
 3.77336273e+01 19.939074 Lin-Lin
 3.77556229e+01 18.700928 Lin-Lin
 3.77776184e+01 17.606472 Lin-Lin
 3.77996140e+01 16.634380 Lin-Lin
 3.78216095e+01 15.767422 Lin-Lin
 3.78446083e+01 14.958107 Lin-Lin
 3.78696136e+01 14.175819 Lin-Lin
 3.78946228e+01 13.481849 Lin-Lin
 3.79196281e+01 12.864885 Lin-Lin
 3.79446335e+01 12.315640 Lin-Lin
 3.79696388e+01 11.826455 Lin-Lin
 3.79994621e+01 11.312851 Lin-Lin
 3.80292854e+01 10.866986 Lin-Lin
 3.80591087e+01 10.481943 Lin-Lin
 3.80889282e+01 10.152318 Lin-Lin
 3.81187515e+01 9.874012 Lin-Lin
 3.81490707e+01 9.640667 Lin-Lin
 3.81796379e+01 9.454093 Lin-Lin
 3.82102013e+01 9.315614 Lin-Lin
 3.82407684e+01 9.225669 Lin-Lin
 3.82764282e+01 9.184559 Lin-Lin
 3.82789764e+01 9.184375 Lin-Lin
 3.83065910e+01 9.207380 Lin-Lin
 3.83363533e+01 9.287179 Lin-Lin
 3.83661118e+01 9.431535 Lin-Lin
 3.83884315e+01 9.588551 Lin-Lin
 3.84107513e+01 9.794099 Lin-Lin
 3.84330711e+01 10.056288 Lin-Lin
 3.84553909e+01 10.385821 Lin-Lin
 3.84777107e+01 10.796984 Lin-Lin
 3.84925919e+01 11.125690 Lin-Lin
 3.85074730e+01 11.506412 Lin-Lin
 3.85223503e+01 11.948156 Lin-Lin
 3.85362701e+01 12.426316 Lin-Lin
 3.85492210e+01 12.937757 Lin-Lin
 3.85621758e+01 13.524240 Lin-Lin
 3.85751266e+01 14.198664 Lin-Lin
 3.85880775e+01 14.976357 Lin-Lin
 3.85977936e+01 15.638181 Lin-Lin
 3.86075096e+01 16.376997 Lin-Lin
 3.86172218e+01 17.202650 Lin-Lin
 3.86269379e+01 18.126110 Lin-Lin
 3.86365356e+01 19.146374 Lin-Lin
 3.86459007e+01 20.257488 Lin-Lin
 3.86552620e+01 21.495977 Lin-Lin
 3.86646271e+01 22.875820 Lin-Lin
 3.86739883e+01 24.411917 Lin-Lin
 3.86833534e+01 26.119968 Lin-Lin
 3.86922798e+01 27.923656 Lin-Lin
 3.87012100e+01 29.913029 Lin-Lin
 3.87101364e+01 32.102711 Lin-Lin
 3.87190666e+01 34.507172 Lin-Lin
 3.87279930e+01 37.140404 Lin-Lin
 3.87369232e+01 40.015553 Lin-Lin
 3.87458496e+01 43.144493 Lin-Lin
 3.87547760e+01 46.537395 Lin-Lin
 3.87637062e+01 50.202209 Lin-Lin
 3.87726326e+01 54.144169 Lin-Lin
 3.87815628e+01 58.365257 Lin-Lin
 3.87934647e+01 64.423904 Lin-Lin
 3.88023949e+01 69.281960 Lin-Lin
 3.88142967e+01 76.154472 Lin-Lin
 3.88262024e+01 83.437210 Lin-Lin
 3.88440590e+01 94.990768 Lin-Lin
 3.88916740e+01 127.188339 Lin-Lin
 3.89095306e+01 138.567200 Lin-Lin
 3.89214325e+01 145.549149 Lin-Lin
 3.89333382e+01 151.874634 Lin-Lin
 3.89452400e+01 157.403030 Lin-Lin
 3.89571457e+01 162.006653 Lin-Lin
 3.89690514e+01 165.575882 Lin-Lin
 3.89809532e+01 168.023758 Lin-Lin
 3.89937477e+01 169.335754 Lin-Lin
 3.89993896e+01 169.469269 Lin-Lin
 3.90098267e+01 168.994415 Lin-Lin
 3.90199776e+01 167.641693 Lin-Lin
 3.90301323e+01 165.435013 Lin-Lin
 3.90369034e+01 163.508423 Lin-Lin
 3.90499954e+01 158.812256 Lin-Lin
 3.90630913e+01 152.955276 Lin-Lin
 3.90749969e+01 146.761002 Lin-Lin
 3.90868988e+01 139.880737 Lin-Lin
 3.91047554e+01 128.595779 Lin-Lin
 3.91345139e+01 108.448212 Lin-Lin
 3.91577263e+01 92.742294 Lin-Lin
 3.91714172e+01 83.862000 Lin-Lin
 3.91833229e+01 76.497932 Lin-Lin
 3.91952248e+01 69.534088 Lin-Lin
 3.92071304e+01 63.016373 Lin-Lin
 3.92160568e+01 58.439121 Lin-Lin
 3.92249870e+01 54.136471 Lin-Lin
 3.92339134e+01 50.110939 Lin-Lin
 3.92428398e+01 46.361237 Lin-Lin
 3.92517700e+01 42.882774 Lin-Lin
 3.92606964e+01 39.668171 Lin-Lin
 3.92696266e+01 36.707787 Lin-Lin
 3.92785530e+01 33.990181 Lin-Lin
 3.92874832e+01 31.502577 Lin-Lin
 3.92964096e+01 29.231289 Lin-Lin
 3.93053360e+01 27.162081 Lin-Lin
 3.93142662e+01 25.280493 Lin-Lin
 3.93231926e+01 23.572124 Lin-Lin
 3.93321228e+01 22.022860 Lin-Lin
 3.93410492e+01 20.619049 Lin-Lin
 3.93499794e+01 19.347658 Lin-Lin
 3.93588486e+01 18.203213 Lin-Lin
 3.93676109e+01 17.178465 Lin-Lin
 3.93763695e+01 16.248178 Lin-Lin
 3.93851318e+01 15.402997 Lin-Lin
 3.93938904e+01 14.634343 Lin-Lin
 3.94026527e+01 13.934393 Lin-Lin
 3.94143333e+01 13.095840 Lin-Lin
 3.94260139e+01 12.351965 Lin-Lin
 3.94376945e+01 11.689834 Lin-Lin
 3.94493752e+01 11.098299 Lin-Lin
 3.94605370e+01 10.590278 Lin-Lin
 3.94716949e+01 10.130825 Lin-Lin
 3.94865761e+01 9.583305 Lin-Lin
 3.95014572e+01 9.099163 Lin-Lin
 3.95163345e+01 8.668491 Lin-Lin
 3.95312157e+01 8.283218 Lin-Lin
 3.95460968e+01 7.936747 Lin-Lin
 3.95684166e+01 7.478208 Lin-Lin
 3.95885048e+01 7.117887 Lin-Lin
 3.96085930e+01 6.798692 Lin-Lin
 3.96219826e+01 6.605516 Lin-Lin
 3.96487694e+01 6.259275 Lin-Lin
 3.96755524e+01 5.958265 Lin-Lin
 3.97027168e+01 5.691086 Lin-Lin
 3.97298851e+01 5.455938 Lin-Lin
 3.97479935e+01 5.314426 Lin-Lin
 3.97842178e+01 5.062516 Lin-Lin
 3.98204384e+01 4.845598 Lin-Lin
 3.98630867e+01 4.626723 Lin-Lin
 3.99057388e+01 4.440124 Lin-Lin
 3.99483871e+01 4.279963 Lin-Lin
 3.99910393e+01 4.141750 Lin-Lin
 4.00336876e+01 4.021987 Lin-Lin
 4.00976639e+01 3.871040 Lin-Lin
 4.01616364e+01 3.748371 Lin-Lin
 4.02387962e+01 3.630724 Lin-Lin
 4.03159523e+01 3.540023 Lin-Lin
 4.03931122e+01 3.471503 Lin-Lin
 4.04702721e+01 3.421730 Lin-Lin
 4.05731506e+01 3.380342 Lin-Lin
 4.06673813e+01 3.364347 Lin-Lin
 4.06987915e+01 3.363266 Lin-Lin
 4.08064499e+01 3.374627 Lin-Lin
 4.09141083e+01 3.408311 Lin-Lin
 4.10217705e+01 3.463798 Lin-Lin
 4.11294289e+01 3.541353 Lin-Lin
 4.12370911e+01 3.641943 Lin-Lin
 4.13306046e+01 3.749311 Lin-Lin
 4.14170456e+01 3.866578 Lin-Lin
 4.15034828e+01 4.002923 Lin-Lin
