#LIBRARY    ENDF/B-VIII.1
#REACTION   U-235(N,TOT),SIG
#NUCLEUS    U-235
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 8.69893670e-01 75.895683 Lin-Lin
 8.72513413e-01 75.969490 Lin-Lin
 8.82063389e-01 76.392067 Lin-Lin
 8.88345599e-01 76.670044 Lin-Lin
 8.91064584e-01 76.798164 Lin-Lin
 9.00878608e-01 77.425720 Lin-Lin
 9.09965634e-01 78.031952 Lin-Lin
 9.13588345e-01 78.348106 Lin-Lin
 9.26477432e-01 79.515358 Lin-Lin
 9.29313123e-01 79.783424 Lin-Lin
 9.39548373e-01 80.964508 Lin-Lin
 9.42424059e-01 81.310265 Lin-Lin
 9.52692568e-01 82.751060 Lin-Lin
 9.52803731e-01 82.766655 Lin-Lin
 9.55720007e-01 83.190758 Lin-Lin
 9.62885499e-01 84.402603 Lin-Lin
 9.69203472e-01 85.504318 Lin-Lin
 9.73062038e-01 86.285988 Lin-Lin
 9.82877195e-01 88.335434 Lin-Lin
 9.83334124e-01 88.446228 Lin-Lin
 9.93702352e-01 91.037041 Lin-Lin
 9.96743798e-01 91.819046 Lin-Lin
 1.00071204e+00 92.976357 Lin-Lin
 1.00726593e+00 94.931458 Lin-Lin
 1.00772166e+00 95.082954 Lin-Lin
 1.01483023e+00 97.499146 Lin-Lin
 1.01788652e+00 98.563988 Lin-Lin
 1.02193880e+00 100.130547 Lin-Lin
 1.02865684e+00 102.792137 Lin-Lin
 1.02914774e+00 103.007050 Lin-Lin
 1.03244388e+00 104.485855 Lin-Lin
 1.03635657e+00 106.244530 Lin-Lin
 1.03952861e+00 107.708481 Lin-Lin
 1.04354537e+00 109.736565 Lin-Lin
 1.04366708e+00 109.798035 Lin-Lin
 1.05050230e+00 113.339996 Lin-Lin
 1.05097771e+00 113.606010 Lin-Lin
 1.05672896e+00 116.907463 Lin-Lin
 1.05839145e+00 117.864006 Lin-Lin
 1.06157875e+00 119.747017 Lin-Lin
 1.06580508e+00 122.394569 Lin-Lin
 1.07332337e+00 127.222923 Lin-Lin
 1.08084166e+00 132.166489 Lin-Lin
 1.08846605e+00 137.283432 Lin-Lin
 1.08920944e+00 137.790970 Lin-Lin
 1.09174395e+00 139.528412 Lin-Lin
 1.09944522e+00 144.431870 Lin-Lin
 1.10714650e+00 148.785858 Lin-Lin
 1.11155427e+00 150.846497 Lin-Lin
 1.11386800e+00 151.893814 Lin-Lin
 1.11862814e+00 153.478714 Lin-Lin
 1.12058961e+00 154.085846 Lin-Lin
 1.12239814e+00 154.473572 Lin-Lin
 1.12301898e+00 154.607620 Lin-Lin
 1.12567747e+00 154.922333 Lin-Lin
 1.12899590e+00 155.207245 Lin-Lin
 1.13230407e+00 155.031372 Lin-Lin
 1.13422775e+00 154.856186 Lin-Lin
 1.13829470e+00 153.967072 Lin-Lin
 1.13884854e+00 153.822906 Lin-Lin
 1.14428520e+00 151.658768 Lin-Lin
 1.14486301e+00 151.404160 Lin-Lin
 1.14959359e+00 148.616730 Lin-Lin
 1.15087759e+00 147.813507 Lin-Lin
 1.15106916e+00 147.668167 Lin-Lin
 1.15364826e+00 145.710754 Lin-Lin
