#LIBRARY    ENDF/B-VII.1
#REACTION   U-235(N,F`),SIG
#NUCLEUS    U-235
#MF         3
#MT         19
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 2.98444000e+02 37.397587 Lin-Lin
 2.98470367e+02 38.115753 Lin-Lin
 2.98488373e+02 38.415493 Lin-Lin
 2.98512238e+02 38.567371 Lin-Lin
 2.98537109e+02 38.426643 Lin-Lin
 2.98558167e+02 38.072811 Lin-Lin
 2.98579254e+02 37.512173 Lin-Lin
 2.98601227e+02 36.719875 Lin-Lin
 2.98628448e+02 35.471905 Lin-Lin
 2.98651398e+02 34.216274 Lin-Lin
 2.98679474e+02 32.471825 Lin-Lin
 2.98711761e+02 30.243402 Lin-Lin
 2.98761932e+02 26.508598 Lin-Lin
 2.98822296e+02 21.945200 Lin-Lin
 2.98850861e+02 19.877460 Lin-Lin
 2.98878815e+02 17.957493 Lin-Lin
 2.98902222e+02 16.449619 Lin-Lin
 2.98926300e+02 14.999695 Lin-Lin
 2.98949036e+02 13.733028 Lin-Lin
 2.98971344e+02 12.589039 Lin-Lin
 2.98988464e+02 11.777478 Lin-Lin
 2.99008301e+02 10.908990 Lin-Lin
 2.99028137e+02 10.114876 Lin-Lin
 2.99046173e+02 9.454866 Lin-Lin
 2.99064209e+02 8.850982 Lin-Lin
 2.99082245e+02 8.300029 Lin-Lin
 2.99100281e+02 7.798697 Lin-Lin
 2.99118317e+02 7.343521 Lin-Lin
 2.99137207e+02 6.912352 Lin-Lin
 2.99156952e+02 6.507324 Lin-Lin
 2.99176697e+02 6.144731 Lin-Lin
 2.99196442e+02 5.820405 Lin-Lin
 2.99215393e+02 5.541577 Lin-Lin
 2.99233551e+02 5.301284 Lin-Lin
 2.99251678e+02 5.084557 Lin-Lin
 2.99278900e+02 4.798718 Lin-Lin
 2.99306122e+02 4.554015 Lin-Lin
 2.99333374e+02 4.344800 Lin-Lin
 2.99351501e+02 4.222711 Lin-Lin
 2.99377441e+02 4.069777 Lin-Lin
 2.99403351e+02 3.939624 Lin-Lin
 2.99429291e+02 3.829957 Lin-Lin
 2.99455200e+02 3.738945 Lin-Lin
 2.99481140e+02 3.665106 Lin-Lin
 2.99507080e+02 3.607263 Lin-Lin
 2.99532990e+02 3.564467 Lin-Lin
 2.99569275e+02 3.528422 Lin-Lin
 2.99600067e+02 3.518632 Lin-Lin
 2.99630859e+02 3.527166 Lin-Lin
 2.99667816e+02 3.560890 Lin-Lin
 2.99704742e+02 3.619680 Lin-Lin
 2.99741699e+02 3.703160 Lin-Lin
 2.99779297e+02 3.813181 Lin-Lin
 2.99818176e+02 3.953304 Lin-Lin
 2.99857086e+02 4.119691 Lin-Lin
 2.99895966e+02 4.311450 Lin-Lin
 2.99921875e+02 4.452675 Lin-Lin
 2.99973755e+02 4.764315 Lin-Lin
 3.00024292e+02 5.099534 Lin-Lin
 3.00175964e+02 6.177212 Lin-Lin
 3.00227814e+02 6.517794 Lin-Lin
 3.00279663e+02 6.813994 Lin-Lin
 3.00327393e+02 7.032700 Lin-Lin
 3.00364716e+02 7.160688 Lin-Lin
 3.00396332e+02 7.236407 Lin-Lin
 3.00435242e+02 7.286302 Lin-Lin
 3.00452667e+02 7.292971 Lin-Lin
 3.00490295e+02 7.274551 Lin-Lin
 3.00522888e+02 7.223551 Lin-Lin
 3.00558868e+02 7.131811 Lin-Lin
 3.00587189e+02 7.035849 Lin-Lin
 3.00631012e+02 6.851353 Lin-Lin
 3.00682587e+02 6.589403 Lin-Lin
 3.00744446e+02 6.232614 Lin-Lin
 3.00860474e+02 5.532069 Lin-Lin
 3.00912018e+02 5.243467 Lin-Lin
 3.00963593e+02 4.987068 Lin-Lin
 3.01002258e+02 4.822399 Lin-Lin
 3.01040924e+02 4.685884 Lin-Lin
 3.01073517e+02 4.595383 Lin-Lin
 3.01103241e+02 4.534221 Lin-Lin
 3.01139313e+02 4.489451 Lin-Lin
 3.01165863e+02 4.478432 Lin-Lin
 3.01192383e+02 4.486880 Lin-Lin
 3.01222107e+02 4.520252 Lin-Lin
 3.01250763e+02 4.576914 Lin-Lin
 3.01279388e+02 4.657800 Lin-Lin
 3.01314941e+02 4.791348 Lin-Lin
 3.01345184e+02 4.932609 Lin-Lin
 3.01378296e+02 5.113835 Lin-Lin
 3.01423737e+02 5.400213 Lin-Lin
 3.01499084e+02 5.932644 Lin-Lin
 3.01568909e+02 6.420545 Lin-Lin
 3.01611694e+02 6.681010 Lin-Lin
 3.01645996e+02 6.855124 Lin-Lin
 3.01677338e+02 6.980577 Lin-Lin
 3.01709839e+02 7.073420 Lin-Lin
 3.01744781e+02 7.128866 Lin-Lin
 3.01768860e+02 7.140767 Lin-Lin
 3.01805023e+02 7.121176 Lin-Lin
 3.01841156e+02 7.062809 Lin-Lin
 3.01901978e+02 6.904524 Lin-Lin
 3.01968323e+02 6.707340 Lin-Lin
 3.02012726e+02 6.602622 Lin-Lin
 3.02042328e+02 6.560161 Lin-Lin
 3.02068207e+02 6.547649 Lin-Lin
 3.02096832e+02 6.566154 Lin-Lin
 3.02127197e+02 6.628858 Lin-Lin
 3.02157562e+02 6.741504 Lin-Lin
 3.02187958e+02 6.908857 Lin-Lin
 3.02218323e+02 7.134610 Lin-Lin
 3.02248688e+02 7.421263 Lin-Lin
 3.02275879e+02 7.730604 Lin-Lin
 3.02303101e+02 8.089558 Lin-Lin
 3.02330292e+02 8.496940 Lin-Lin
 3.02357483e+02 8.950440 Lin-Lin
 3.02392944e+02 9.605352 Lin-Lin
 3.02428436e+02 10.321808 Lin-Lin
 3.02475739e+02 11.347548 Lin-Lin
 3.02567963e+02 13.419627 Lin-Lin
 3.02610535e+02 14.322678 Lin-Lin
 3.02647797e+02 15.042447 Lin-Lin
 3.02679718e+02 15.588448 Lin-Lin
 3.02719330e+02 16.155447 Lin-Lin
 3.02756226e+02 16.559422 Lin-Lin
 3.02784363e+02 16.781782 Lin-Lin
 3.02814819e+02 16.937231 Lin-Lin
 3.02851013e+02 17.009167 Lin-Lin
 3.02856201e+02 17.009777 Lin-Lin
 3.02887238e+02 16.965538 Lin-Lin
 3.02924377e+02 16.813126 Lin-Lin
 3.02961517e+02 16.567677 Lin-Lin
 3.03004395e+02 16.192001 Lin-Lin
 3.03047272e+02 15.744007 Lin-Lin
 3.03118744e+02 14.902744 Lin-Lin
 3.03311707e+02 12.471591 Lin-Lin
 3.03413177e+02 11.130976 Lin-Lin
 3.03504669e+02 9.843565 Lin-Lin
 3.03660095e+02 7.566635 Lin-Lin
 3.03708069e+02 6.894224 Lin-Lin
 3.03743225e+02 6.426903 Lin-Lin
 3.03778381e+02 5.988711 Lin-Lin
 3.03813568e+02 5.586033 Lin-Lin
 3.03840302e+02 5.307518 Lin-Lin
 3.03867767e+02 5.049450 Lin-Lin
 3.03895203e+02 4.822597 Lin-Lin
 3.03922668e+02 4.629853 Lin-Lin
 3.03950134e+02 4.474113 Lin-Lin
 3.03968445e+02 4.392272 Lin-Lin
 3.03989410e+02 4.321441 Lin-Lin
 3.04013031e+02 4.272463 Lin-Lin
 3.04030731e+02 4.258224 Lin-Lin
 3.04036652e+02 4.257912 Lin-Lin
 3.04054352e+02 4.270661 Lin-Lin
 3.04072083e+02 4.304490 Lin-Lin
 3.04093323e+02 4.373868 Lin-Lin
 3.04111053e+02 4.456408 Lin-Lin
 3.04128754e+02 4.561999 Lin-Lin
 3.04146484e+02 4.691129 Lin-Lin
 3.04164185e+02 4.844167 Lin-Lin
 3.04175995e+02 4.959603 Lin-Lin
 3.04198456e+02 5.208696 Lin-Lin
 3.04220886e+02 5.496793 Lin-Lin
 3.04239197e+02 5.760506 Lin-Lin
 3.04257507e+02 6.049576 Lin-Lin
 3.04284973e+02 6.529467 Lin-Lin
 3.04310638e+02 7.026438 Lin-Lin
 3.04335449e+02 7.547463 Lin-Lin
 3.04360260e+02 8.105482 Lin-Lin
 3.04388611e+02 8.783501 Lin-Lin
 3.04430328e+02 9.846121 Lin-Lin
 3.04482788e+02 11.257160 Lin-Lin
 3.04590332e+02 14.214903 Lin-Lin
 3.04649750e+02 15.770959 Lin-Lin
 3.04705078e+02 17.109396 Lin-Lin
 3.04740936e+02 17.903908 Lin-Lin
 3.04784851e+02 18.786064 Lin-Lin
 3.04821045e+02 19.430525 Lin-Lin
 3.04868134e+02 20.146120 Lin-Lin
 3.04915222e+02 20.713900 Lin-Lin
 3.04953217e+02 21.059252 Lin-Lin
 3.04991241e+02 21.301109 Lin-Lin
 3.05035614e+02 21.453077 Lin-Lin
 3.05062195e+02 21.478825 Lin-Lin
 3.05102600e+02 21.429346 Lin-Lin
 3.05151489e+02 21.238962 Lin-Lin
 3.05210327e+02 20.847977 Lin-Lin
 3.05244720e+02 20.551592 Lin-Lin
 3.05313538e+02 19.839396 Lin-Lin
 3.05387054e+02 18.933825 Lin-Lin
 3.05447449e+02 18.089039 Lin-Lin
 3.05500397e+02 17.272358 Lin-Lin
 3.05573486e+02 16.030333 Lin-Lin
 3.05645538e+02 14.695452 Lin-Lin
 3.05802704e+02 11.662644 Lin-Lin
 3.05854370e+02 10.722745 Lin-Lin
 3.05908081e+02 9.814508 Lin-Lin
 3.05942413e+02 9.277417 Lin-Lin
 3.05992065e+02 8.565525 Lin-Lin
 3.06024323e+02 8.145451 Lin-Lin
 3.06056549e+02 7.758474 Lin-Lin
 3.06088806e+02 7.403868 Lin-Lin
 3.06135559e+02 6.944879 Lin-Lin
 3.06181519e+02 6.553408 Lin-Lin
 3.06227448e+02 6.215574 Lin-Lin
 3.06270386e+02 5.942776 Lin-Lin
 3.06314331e+02 5.700297 Lin-Lin
 3.06360138e+02 5.480305 Lin-Lin
 3.06407776e+02 5.279542 Lin-Lin
 3.06458160e+02 5.091373 Lin-Lin
 3.06521362e+02 4.883066 Lin-Lin
 3.06584320e+02 4.704550 Lin-Lin
 3.06625488e+02 4.605919 Lin-Lin
 3.06678619e+02 4.505442 Lin-Lin
 3.06718445e+02 4.454199 Lin-Lin
 3.06763611e+02 4.425581 Lin-Lin
 3.06779541e+02 4.423668 Lin-Lin
 3.06817749e+02 4.437642 Lin-Lin
 3.06851135e+02 4.472143 Lin-Lin
 3.06884521e+02 4.528028 Lin-Lin
 3.06925629e+02 4.626554 Lin-Lin
 3.06966705e+02 4.758018 Lin-Lin
 3.07006775e+02 4.917961 Lin-Lin
 3.07044800e+02 5.098841 Lin-Lin
 3.07089996e+02 5.351337 Lin-Lin
 3.07124939e+02 5.574660 Lin-Lin
 3.07161224e+02 5.833019 Lin-Lin
 3.07210541e+02 6.226295 Lin-Lin
 3.07243408e+02 6.514233 Lin-Lin
 3.07295471e+02 7.006889 Lin-Lin
 3.07388763e+02 7.960696 Lin-Lin
 3.07459320e+02 8.676294 Lin-Lin
 3.07515198e+02 9.186040 Lin-Lin
 3.07561646e+02 9.541387 Lin-Lin
 3.07601135e+02 9.778231 Lin-Lin
 3.07633392e+02 9.919237 Lin-Lin
 3.07671906e+02 10.019805 Lin-Lin
 3.07697571e+02 10.043887 Lin-Lin
 3.07737976e+02 10.011126 Lin-Lin
 3.07767181e+02 9.934779 Lin-Lin
 3.07806641e+02 9.765712 Lin-Lin
 3.07843536e+02 9.546218 Lin-Lin
 3.07880432e+02 9.277006 Lin-Lin
 3.07931763e+02 8.841036 Lin-Lin
 3.08054138e+02 7.696698 Lin-Lin
 3.08098236e+02 7.309213 Lin-Lin
 3.08139099e+02 6.984377 Lin-Lin
 3.08172028e+02 6.752846 Lin-Lin
 3.08209473e+02 6.527005 Lin-Lin
 3.08246918e+02 6.345047 Lin-Lin
 3.08274719e+02 6.240254 Lin-Lin
 3.08305359e+02 6.156204 Lin-Lin
 3.08336029e+02 6.106560 Lin-Lin
 3.08362823e+02 6.092536 Lin-Lin
 3.08391052e+02 6.108639 Lin-Lin
 3.08418304e+02 6.155291 Lin-Lin
 3.08453033e+02 6.260621 Lin-Lin
 3.08480957e+02 6.383434 Lin-Lin
 3.08508881e+02 6.540460 Lin-Lin
 3.08542023e+02 6.770405 Lin-Lin
 3.08577759e+02 7.068280 Lin-Lin
 3.08613525e+02 7.411228 Lin-Lin
 3.08654358e+02 7.844565 Lin-Lin
 3.08740631e+02 8.798340 Lin-Lin
 3.08774689e+02 9.139105 Lin-Lin
 3.08808716e+02 9.428979 Lin-Lin
 3.08841064e+02 9.638893 Lin-Lin
 3.08863220e+02 9.737454 Lin-Lin
 3.08885681e+02 9.794922 Lin-Lin
 3.08901520e+02 9.807626 Lin-Lin
 3.08922913e+02 9.786289 Lin-Lin
 3.08946960e+02 9.707667 Lin-Lin
 3.08972076e+02 9.562975 Lin-Lin
 3.08999786e+02 9.329940 Lin-Lin
 3.09024109e+02 9.064459 Lin-Lin
 3.09048431e+02 8.746275 Lin-Lin
 3.09077179e+02 8.309740 Lin-Lin
 3.09111755e+02 7.713364 Lin-Lin
 3.09139404e+02 7.193971 Lin-Lin
 3.09197479e+02 6.038692 Lin-Lin
 3.09249023e+02 5.015237 Lin-Lin
 3.09282379e+02 4.388593 Lin-Lin
 3.09304626e+02 3.995681 Lin-Lin
 3.09327423e+02 3.617902 Lin-Lin
 3.09344940e+02 3.346637 Lin-Lin
 3.09362427e+02 3.092941 Lin-Lin
 3.09379242e+02 2.866817 Lin-Lin
 3.09396027e+02 2.657807 Lin-Lin
 3.09412811e+02 2.466000 Lin-Lin
 3.09429596e+02 2.291326 Lin-Lin
 3.09446503e+02 2.132492 Lin-Lin
 3.09463409e+02 1.990258 Lin-Lin
 3.09476074e+02 1.894110 Lin-Lin
 3.09488770e+02 1.806659 Lin-Lin
 3.09504333e+02 1.710644 Lin-Lin
 3.09518555e+02 1.633286 Lin-Lin
 3.09532776e+02 1.565308 Lin-Lin
 3.09547028e+02 1.506117 Lin-Lin
 3.09560364e+02 1.458066 Lin-Lin
 3.09579041e+02 1.401898 Lin-Lin
 3.09597717e+02 1.357422 Lin-Lin
 3.09616394e+02 1.323270 Lin-Lin
 3.09635101e+02 1.298112 Lin-Lin
 3.09653778e+02 1.280700 Lin-Lin
 3.09675110e+02 1.268794 Lin-Lin
 3.09701813e+02 1.263623 Lin-Lin
 3.09704468e+02 1.263604 Lin-Lin
 3.09728485e+02 1.266791 Lin-Lin
 3.09759613e+02 1.278197 Lin-Lin
 3.09796448e+02 1.299187 Lin-Lin
 3.09843262e+02 1.333941 Lin-Lin
 3.09886841e+02 1.372976 Lin-Lin
 3.09933105e+02 1.422010 Lin-Lin
 3.09977570e+02 1.478176 Lin-Lin
 3.10013153e+02 1.530468 Lin-Lin
 3.10046967e+02 1.586445 Lin-Lin
 3.10102112e+02 1.689482 Lin-Lin
 3.10200928e+02 1.889026 Lin-Lin
 3.10244781e+02 1.969247 Lin-Lin
 3.10284302e+02 2.029135 Lin-Lin
 3.10319885e+02 2.069334 Lin-Lin
 3.10349518e+02 2.091348 Lin-Lin
 3.10378693e+02 2.102311 Lin-Lin
 3.10394012e+02 2.103898 Lin-Lin
 3.10431061e+02 2.096883 Lin-Lin
 3.10477997e+02 2.070905 Lin-Lin
 3.10549164e+02 2.021687 Lin-Lin
 3.10578796e+02 2.009840 Lin-Lin
 3.10588684e+02 2.008412 Lin-Lin
 3.10610413e+02 2.011151 Lin-Lin
 3.10632172e+02 2.023735 Lin-Lin
 3.10656616e+02 2.052314 Lin-Lin
 3.10672913e+02 2.081246 Lin-Lin
 3.10689240e+02 2.119059 Lin-Lin
 3.10708405e+02 2.175970 Lin-Lin
 3.10724976e+02 2.236696 Lin-Lin
 3.10741516e+02 2.308899 Lin-Lin
 3.10758057e+02 2.393161 Lin-Lin
 3.10774597e+02 2.489951 Lin-Lin
 3.10791077e+02 2.598989 Lin-Lin
 3.10807343e+02 2.719595 Lin-Lin
 3.10823608e+02 2.852997 Lin-Lin
 3.10839905e+02 2.999165 Lin-Lin
 3.10861603e+02 3.213606 Lin-Lin
 3.10882202e+02 3.437315 Lin-Lin
 3.10901733e+02 3.666248 Lin-Lin
 3.10931030e+02 4.037798 Lin-Lin
 3.10959259e+02 4.422845 Lin-Lin
 3.11002655e+02 5.052634 Lin-Lin
 3.11082520e+02 6.240639 Lin-Lin
 3.11118988e+02 6.749408 Lin-Lin
 3.11151978e+02 7.167549 Lin-Lin
 3.11183228e+02 7.513550 Lin-Lin
 3.11214478e+02 7.800255 Lin-Lin
 3.11244415e+02 8.011839 Lin-Lin
 3.11271759e+02 8.146741 Lin-Lin
 3.11297791e+02 8.221657 Lin-Lin
 3.11316895e+02 8.243271 Lin-Lin
 3.11338593e+02 8.234277 Lin-Lin
 3.11370728e+02 8.158597 Lin-Lin
 3.11401978e+02 8.019932 Lin-Lin
 3.11435394e+02 7.811453 Lin-Lin
 3.11464142e+02 7.592801 Lin-Lin
 3.11510437e+02 7.191082 Lin-Lin
 3.11566528e+02 6.679525 Lin-Lin
 3.11605652e+02 6.345228 Lin-Lin
 3.11631744e+02 6.146457 Lin-Lin
 3.11662415e+02 5.947019 Lin-Lin
 3.11687408e+02 5.817078 Lin-Lin
 3.11709564e+02 5.729604 Lin-Lin
 3.11731720e+02 5.670290 Lin-Lin
 3.11755676e+02 5.639596 Lin-Lin
 3.11763977e+02 5.637307 Lin-Lin
 3.11788818e+02 5.656640 Lin-Lin
 3.11813660e+02 5.715705 Lin-Lin
 3.11838501e+02 5.814603 Lin-Lin
 3.11863373e+02 5.952950 Lin-Lin
 3.11886566e+02 6.116966 Lin-Lin
 3.11908905e+02 6.306159 Lin-Lin
 3.11931274e+02 6.524743 Lin-Lin
 3.11961090e+02 6.859814 Lin-Lin
 3.11990906e+02 7.241580 Lin-Lin
 3.12017426e+02 7.616993 Lin-Lin
 3.12057159e+02 8.236523 Lin-Lin
 3.12096924e+02 8.912595 Lin-Lin
 3.12159058e+02 10.046301 Lin-Lin
 3.12252655e+02 11.789186 Lin-Lin
 3.12300049e+02 12.608071 Lin-Lin
 3.12342010e+02 13.254271 Lin-Lin
 3.12377747e+02 13.726961 Lin-Lin
 3.12413635e+02 14.117335 Lin-Lin
 3.12436249e+02 14.316129 Lin-Lin
 3.12471375e+02 14.549773 Lin-Lin
 3.12503540e+02 14.685288 Lin-Lin
 3.12545471e+02 14.758498 Lin-Lin
 3.12555237e+02 14.760765 Lin-Lin
 3.12594238e+02 14.725559 Lin-Lin
 3.12709320e+02 14.468147 Lin-Lin
 3.12744446e+02 14.443038 Lin-Lin
 3.12786377e+02 14.504058 Lin-Lin
 3.12822937e+02 14.660654 Lin-Lin
 3.12859528e+02 14.926338 Lin-Lin
 3.12894745e+02 15.287894 Lin-Lin
 3.12929993e+02 15.746563 Lin-Lin
 3.12965942e+02 16.299416 Lin-Lin
 3.13029694e+02 17.412357 Lin-Lin
 3.13097198e+02 18.604778 Lin-Lin
 3.13136627e+02 19.217733 Lin-Lin
 3.13173401e+02 19.688663 Lin-Lin
 3.13206543e+02 20.006468 Lin-Lin
 3.13238403e+02 20.202251 Lin-Lin
 3.13275848e+02 20.284901 Lin-Lin
 3.13304749e+02 20.237162 Lin-Lin
 3.13334473e+02 20.088137 Lin-Lin
 3.13362518e+02 19.858492 Lin-Lin
 3.13398010e+02 19.452442 Lin-Lin
 3.13431519e+02 18.962526 Lin-Lin
 3.13462158e+02 18.434504 Lin-Lin
 3.13501099e+02 17.668621 Lin-Lin
 3.13541199e+02 16.787518 Lin-Lin
 3.13582428e+02 15.801943 Lin-Lin
 3.13648865e+02 14.087084 Lin-Lin
 3.13727325e+02 11.935429 Lin-Lin
 3.13824127e+02 9.246353 Lin-Lin
 3.13865356e+02 8.141945 Lin-Lin
 3.13896301e+02 7.347308 Lin-Lin
 3.13930664e+02 6.509077 Lin-Lin
 3.13958130e+02 5.879051 Lin-Lin
 3.13982208e+02 5.361420 Lin-Lin
 3.14006256e+02 4.878087 Lin-Lin
 3.14029175e+02 4.451822 Lin-Lin
 3.14046356e+02 4.155033 Lin-Lin
 3.14063538e+02 3.878571 Lin-Lin
 3.14080719e+02 3.622974 Lin-Lin
 3.14097900e+02 3.388712 Lin-Lin
 3.14116150e+02 3.163597 Lin-Lin
 3.14134399e+02 2.963419 Lin-Lin
 3.14152649e+02 2.788560 Lin-Lin
 3.14164825e+02 2.686244 Lin-Lin
 3.14177002e+02 2.595461 Lin-Lin
 3.14189178e+02 2.516336 Lin-Lin
 3.14203064e+02 2.440450 Lin-Lin
 3.14214752e+02 2.388590 Lin-Lin
 3.14226471e+02 2.347953 Lin-Lin
 3.14238159e+02 2.318713 Lin-Lin
 3.14249878e+02 2.301072 Lin-Lin
 3.14261597e+02 2.295253 Lin-Lin
 3.14273285e+02 2.301509 Lin-Lin
 3.14285004e+02 2.320125 Lin-Lin
 3.14296692e+02 2.351418 Lin-Lin
 3.14308411e+02 2.395739 Lin-Lin
 3.14320099e+02 2.453472 Lin-Lin
 3.14330841e+02 2.518617 Lin-Lin
 3.14341583e+02 2.595757 Lin-Lin
 3.14352325e+02 2.685296 Lin-Lin
 3.14363068e+02 2.787626 Lin-Lin
 3.14373810e+02 2.903202 Lin-Lin
 3.14384552e+02 3.032463 Lin-Lin
 3.14395294e+02 3.175917 Lin-Lin
 3.14406006e+02 3.334042 Lin-Lin
 3.14416748e+02 3.507396 Lin-Lin
 3.14427490e+02 3.696488 Lin-Lin
 3.14438385e+02 3.905060 Lin-Lin
 3.14449615e+02 4.137801 Lin-Lin
 3.14460815e+02 4.389636 Lin-Lin
 3.14472015e+02 4.661205 Lin-Lin
 3.14486969e+02 5.055102 Lin-Lin
 3.14501923e+02 5.486828 Lin-Lin
 3.14516876e+02 5.957851 Lin-Lin
 3.14531830e+02 6.469589 Lin-Lin
 3.14546783e+02 7.023308 Lin-Lin
 3.14560608e+02 7.573874 Lin-Lin
 3.14573303e+02 8.112952 Lin-Lin
 3.14592346e+02 8.982287 Lin-Lin
 3.14611420e+02 9.925491 Lin-Lin
 3.14630463e+02 10.942809 Lin-Lin
 3.14649506e+02 12.033752 Lin-Lin
 3.14665131e+02 12.981288 Lin-Lin
 3.14683655e+02 14.166156 Lin-Lin
 3.14702148e+02 15.413919 Lin-Lin
 3.14729919e+02 17.393927 Lin-Lin
 3.14761719e+02 19.797813 Lin-Lin
 3.14806976e+02 23.399122 Lin-Lin
 3.14883301e+02 29.580709 Lin-Lin
 3.14916199e+02 32.124134 Lin-Lin
 3.14953613e+02 34.804890 Lin-Lin
 3.14985016e+02 36.821316 Lin-Lin
 3.15014954e+02 38.497261 Lin-Lin
 3.15045624e+02 39.935028 Lin-Lin
 3.15075104e+02 41.029419 Lin-Lin
 3.15100250e+02 41.733551 Lin-Lin
 3.15123413e+02 42.196808 Lin-Lin
 3.15157104e+02 42.562759 Lin-Lin
 3.15178040e+02 42.619026 Lin-Lin
 3.15215454e+02 42.429977 Lin-Lin
 3.15257324e+02 41.855785 Lin-Lin
 3.15302216e+02 40.942860 Lin-Lin
 3.15431793e+02 37.793026 Lin-Lin
 3.15497864e+02 36.410164 Lin-Lin
 3.15574951e+02 35.116398 Lin-Lin
 3.15714508e+02 33.051178 Lin-Lin
 3.15791016e+02 31.694468 Lin-Lin
 3.15857849e+02 30.297916 Lin-Lin
 3.15949921e+02 28.118940 Lin-Lin
 3.16054565e+02 25.416889 Lin-Lin
 3.16133026e+02 23.244673 Lin-Lin
 3.16196228e+02 21.371128 Lin-Lin
 3.16256104e+02 19.481791 Lin-Lin
 3.16334564e+02 16.863340 Lin-Lin
 3.16434998e+02 13.464942 Lin-Lin
 3.16481049e+02 11.986676 Lin-Lin
 3.16517670e+02 10.885245 Lin-Lin
 3.16542786e+02 10.179118 Lin-Lin
 3.16567871e+02 9.519492 Lin-Lin
 3.16592987e+02 8.911367 Lin-Lin
 3.16618103e+02 8.359070 Lin-Lin
 3.16643219e+02 7.866285 Lin-Lin
 3.16668335e+02 7.435909 Lin-Lin
 3.16685059e+02 7.184781 Lin-Lin
 3.16701813e+02 6.962823 Lin-Lin
 3.16718536e+02 6.770380 Lin-Lin
 3.16736328e+02 6.598413 Lin-Lin
 3.16755157e+02 6.452857 Lin-Lin
 3.16774017e+02 6.344680 Lin-Lin
 3.16792847e+02 6.273431 Lin-Lin
 3.16811676e+02 6.238431 Lin-Lin
 3.16821075e+02 6.234245 Lin-Lin
 3.16839905e+02 6.251816 Lin-Lin
 3.16858765e+02 6.302884 Lin-Lin
 3.16877594e+02 6.385926 Lin-Lin
 3.16894318e+02 6.485172 Lin-Lin
 3.16916351e+02 6.649705 Lin-Lin
 3.16938354e+02 6.849609 Lin-Lin
 3.16960388e+02 7.080973 Lin-Lin
 3.16982391e+02 7.339523 Lin-Lin
 3.17015198e+02 7.765406 Lin-Lin
 3.17074280e+02 8.606918 Lin-Lin
 3.17139893e+02 9.553548 Lin-Lin
 3.17172699e+02 9.993198 Lin-Lin
 3.17207153e+02 10.410353 Lin-Lin
 3.17246216e+02 10.811827 Lin-Lin
 3.17282623e+02 11.105727 Lin-Lin
 3.17309692e+02 11.268863 Lin-Lin
 3.17336761e+02 11.382677 Lin-Lin
 3.17363037e+02 11.445205 Lin-Lin
 3.17389282e+02 11.460755 Lin-Lin
 3.17422089e+02 11.415442 Lin-Lin
 3.17454895e+02 11.300860 Lin-Lin
 3.17494263e+02 11.077325 Lin-Lin
 3.17522766e+02 10.861139 Lin-Lin
 3.17556610e+02 10.549962 Lin-Lin
 3.17593597e+02 10.149298 Lin-Lin
 3.17626862e+02 9.740921 Lin-Lin
 3.17674896e+02 9.084689 Lin-Lin
 3.17728516e+02 8.284718 Lin-Lin
 3.17841248e+02 6.526378 Lin-Lin
 3.17874573e+02 6.029809 Lin-Lin
 3.17904327e+02 5.611253 Lin-Lin
 3.17931030e+02 5.260398 Lin-Lin
 3.17954742e+02 4.972932 Lin-Lin
 3.17978424e+02 4.710781 Lin-Lin
 3.18002136e+02 4.476378 Lin-Lin
 3.18022614e+02 4.297594 Lin-Lin
 3.18039917e+02 4.164823 Lin-Lin
 3.18057190e+02 4.049054 Lin-Lin
 3.18074463e+02 3.950604 Lin-Lin
 3.18091217e+02 3.871986 Lin-Lin
 3.18107361e+02 3.811602 Lin-Lin
 3.18123535e+02 3.766494 Lin-Lin
 3.18147797e+02 3.727078 Lin-Lin
 3.18167877e+02 3.719464 Lin-Lin
 3.18187958e+02 3.733677 Lin-Lin
 3.18208038e+02 3.768754 Lin-Lin
 3.18228088e+02 3.823568 Lin-Lin
 3.18250397e+02 3.906071 Lin-Lin
 3.18272705e+02 4.009450 Lin-Lin
 3.18295013e+02 4.131656 Lin-Lin
 3.18328461e+02 4.345490 Lin-Lin
 3.18361938e+02 4.589183 Lin-Lin
 3.18408752e+02 4.965850 Lin-Lin
 3.18535889e+02 6.046303 Lin-Lin
 3.18578278e+02 6.379789 Lin-Lin
 3.18622894e+02 6.696572 Lin-Lin
 3.18670197e+02 6.984364 Lin-Lin
 3.18705658e+02 7.163781 Lin-Lin
 3.18745514e+02 7.326941 Lin-Lin
 3.18773560e+02 7.418253 Lin-Lin
 3.18829620e+02 7.551072 Lin-Lin
 3.18950134e+02 7.744773 Lin-Lin
 3.18985199e+02 7.831099 Lin-Lin
 3.19020233e+02 7.958952 Lin-Lin
 3.19048248e+02 8.102647 Lin-Lin
 3.19076294e+02 8.292562 Lin-Lin
 3.19104309e+02 8.536907 Lin-Lin
 3.19132355e+02 8.842971 Lin-Lin
 3.19153381e+02 9.116670 Lin-Lin
 3.19181854e+02 9.551338 Lin-Lin
 3.19201965e+02 9.904594 Lin-Lin
 3.19223267e+02 10.319738 Lin-Lin
 3.19255188e+02 11.021015 Lin-Lin
 3.19287140e+02 11.810696 Lin-Lin
 3.19319061e+02 12.677357 Lin-Lin
 3.19361664e+02 13.923374 Lin-Lin
 3.19442566e+02 16.386658 Lin-Lin
