#LIBRARY    ENDF/B-VIII.1
#REACTION   U-235(N,G)U-236,SIG
#NUCLEUS    U-235
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 6.41430130e+01 45.799911 Lin-Lin
 6.41575165e+01 52.009777 Lin-Lin
 6.41932602e+01 67.767151 Lin-Lin
 6.42065582e+01 73.396034 Lin-Lin
 6.42199173e+01 78.688148 Lin-Lin
 6.42304764e+01 82.511658 Lin-Lin
 6.42410355e+01 85.936897 Lin-Lin
 6.42512054e+01 88.794754 Lin-Lin
 6.42617645e+01 91.245728 Lin-Lin
 6.42731018e+01 93.233742 Lin-Lin
 6.42848358e+01 94.537010 Lin-Lin
 6.42963181e+01 95.037437 Lin-Lin
 6.42979507e+01 95.045319 Lin-Lin
 6.43063431e+01 94.836433 Lin-Lin
 6.43149490e+01 94.192192 Lin-Lin
 6.43266754e+01 92.629654 Lin-Lin
 6.43384094e+01 90.316986 Lin-Lin
 6.43462296e+01 88.387695 Lin-Lin
 6.43571777e+01 85.213982 Lin-Lin
 6.43677368e+01 81.690804 Lin-Lin
 6.43776627e+01 78.029182 Lin-Lin
 6.43909531e+01 72.698563 Lin-Lin
 6.44119263e+01 63.650089 Lin-Lin
 6.44443054e+01 49.341942 Lin-Lin
 6.44570236e+01 43.949585 Lin-Lin
 6.44680634e+01 39.483608 Lin-Lin
 6.44790955e+01 35.259022 Lin-Lin
 6.44900589e+01 31.333197 Lin-Lin
 6.44973679e+01 28.876755 Lin-Lin
 6.45046692e+01 26.553913 Lin-Lin
 6.45117493e+01 24.434374 Lin-Lin
 6.45185928e+01 22.506308 Lin-Lin
 6.45254364e+01 20.697691 Lin-Lin
 6.45322800e+01 19.007078 Lin-Lin
 6.45390930e+01 17.438839 Lin-Lin
 6.45458755e+01 15.988445 Lin-Lin
 6.45526581e+01 14.645088 Lin-Lin
 6.45594406e+01 13.404644 Lin-Lin
 6.45662231e+01 12.262585 Lin-Lin
 6.45730057e+01 11.214069 Lin-Lin
 6.45780945e+01 10.486032 Lin-Lin
 6.45831833e+01 9.805579 Lin-Lin
 6.45882721e+01 9.170497 Lin-Lin
 6.45932693e+01 8.588882 Lin-Lin
 6.45982132e+01 8.051581 Lin-Lin
 6.46031647e+01 7.551039 Lin-Lin
 6.46081161e+01 7.085256 Lin-Lin
 6.46130676e+01 6.652277 Lin-Lin
 6.46180115e+01 6.250189 Lin-Lin
 6.46229630e+01 5.877131 Lin-Lin
 6.46279144e+01 5.531304 Lin-Lin
 6.46328659e+01 5.210971 Lin-Lin
 6.46378098e+01 4.914459 Lin-Lin
 6.46427612e+01 4.640170 Lin-Lin
 6.46483765e+01 4.354247 Lin-Lin
 6.46539841e+01 4.092795 Lin-Lin
 6.46595917e+01 3.853830 Lin-Lin
 6.46651993e+01 3.635483 Lin-Lin
 6.46708145e+01 3.436010 Lin-Lin
 6.46764221e+01 3.253785 Lin-Lin
 6.46820297e+01 3.087295 Lin-Lin
 6.46876373e+01 2.935141 Lin-Lin
 6.46932526e+01 2.796027 Lin-Lin
 6.46988602e+01 2.668764 Lin-Lin
 6.47072754e+01 2.497717 Lin-Lin
 6.47156906e+01 2.347578 Lin-Lin
 6.47241058e+01 2.215453 Lin-Lin
 6.47325134e+01 2.098833 Lin-Lin
 6.47400436e+01 2.005893 Lin-Lin
 6.47475662e+01 1.922267 Lin-Lin
 6.47575989e+01 1.823253 Lin-Lin
 6.47676315e+01 1.736365 Lin-Lin
 6.47776642e+01 1.659650 Lin-Lin
 6.47876968e+01 1.591496 Lin-Lin
 6.47977295e+01 1.530580 Lin-Lin
 6.48127823e+01 1.450452 Lin-Lin
 6.48283310e+01 1.379191 Lin-Lin
 6.48441772e+01 1.316211 Lin-Lin
 6.48600311e+01 1.261136 Lin-Lin
 6.48758774e+01 1.212587 Lin-Lin
 6.48977814e+01 1.154353 Lin-Lin
 6.49159393e+01 1.112578 Lin-Lin
 6.49401474e+01 1.064534 Lin-Lin
 6.49643631e+01 1.023923 Lin-Lin
 6.49885788e+01 0.989688 Lin-Lin
 6.50142136e+01 0.959532 Lin-Lin
 6.50398560e+01 0.935001 Lin-Lin
 6.50654984e+01 0.915646 Lin-Lin
 6.50911331e+01 0.901190 Lin-Lin
 6.51199875e+01 0.890650 Lin-Lin
 6.51512527e+01 0.886198 Lin-Lin
 6.51536560e+01 0.886168 Lin-Lin
 6.51799622e+01 0.888941 Lin-Lin
 6.52037201e+01 0.896754 Lin-Lin
 6.52274780e+01 0.910410 Lin-Lin
 6.52453003e+01 0.925188 Lin-Lin
 6.52631149e+01 0.944636 Lin-Lin
 6.52815323e+01 0.970695 Lin-Lin
 6.52999573e+01 1.004283 Lin-Lin
 6.53122330e+01 1.031837 Lin-Lin
 6.53245087e+01 1.064405 Lin-Lin
 6.53367920e+01 1.102938 Lin-Lin
 6.53490677e+01 1.148595 Lin-Lin
 6.53613510e+01 1.202773 Lin-Lin
 6.53716125e+01 1.255794 Lin-Lin
 6.53818741e+01 1.317081 Lin-Lin
 6.53921356e+01 1.387952 Lin-Lin
 6.53998260e+01 1.448288 Lin-Lin
 6.54075241e+01 1.515557 Lin-Lin
 6.54152222e+01 1.590525 Lin-Lin
 6.54229126e+01 1.674022 Lin-Lin
 6.54306107e+01 1.766939 Lin-Lin
 6.54383087e+01 1.870233 Lin-Lin
 6.54460297e+01 1.985285 Lin-Lin
 6.54537964e+01 2.113696 Lin-Lin
 6.54615631e+01 2.255943 Lin-Lin
 6.54693298e+01 2.413215 Lin-Lin
 6.54770966e+01 2.586726 Lin-Lin
 6.54848633e+01 2.777707 Lin-Lin
 6.54927826e+01 2.991705 Lin-Lin
 6.55007019e+01 3.226421 Lin-Lin
 6.55086212e+01 3.483088 Lin-Lin
 6.55165405e+01 3.762863 Lin-Lin
 6.55244598e+01 4.066798 Lin-Lin
 6.55322876e+01 4.391988 Lin-Lin
 6.55400772e+01 4.740368 Lin-Lin
 6.55478592e+01 5.114225 Lin-Lin
 6.55556488e+01 5.513858 Lin-Lin
 6.55660324e+01 6.086826 Lin-Lin
 6.55768127e+01 6.729568 Lin-Lin
 6.55877228e+01 7.427807 Lin-Lin
 6.56010132e+01 8.337502 Lin-Lin
 6.56172562e+01 9.525184 Lin-Lin
 6.56343002e+01 10.836765 Lin-Lin
 6.56668777e+01 13.394653 Lin-Lin
 6.56862869e+01 14.842201 Lin-Lin
 6.56999741e+01 15.777305 Lin-Lin
 6.57132034e+01 16.586296 Lin-Lin
 6.57259674e+01 17.256168 Lin-Lin
 6.57361908e+01 17.702608 Lin-Lin
 6.57471466e+01 18.081919 Lin-Lin
 6.57588043e+01 18.364658 Lin-Lin
 6.57711182e+01 18.521370 Lin-Lin
 6.57764359e+01 18.542830 Lin-Lin
 6.57880478e+01 18.492365 Lin-Lin
 6.57998505e+01 18.305984 Lin-Lin
 6.58095932e+01 18.053066 Lin-Lin
 6.58196869e+01 17.701876 Lin-Lin
 6.58323898e+01 17.140614 Lin-Lin
 6.58447037e+01 16.484219 Lin-Lin
 6.58593597e+01 15.582535 Lin-Lin
 6.58757782e+01 14.455003 Lin-Lin
 6.58980789e+01 12.805538 Lin-Lin
 6.59279175e+01 10.566618 Lin-Lin
 6.59448776e+01 9.359262 Lin-Lin
 6.59550476e+01 8.676483 Lin-Lin
 6.59670486e+01 7.921048 Lin-Lin
 6.59790497e+01 7.226744 Lin-Lin
 6.59870453e+01 6.800764 Lin-Lin
 6.59955750e+01 6.380932 Lin-Lin
 6.60041046e+01 5.997594 Lin-Lin
 6.60126266e+01 5.651619 Lin-Lin
 6.60211563e+01 5.343592 Lin-Lin
 6.60279617e+01 5.125273 Lin-Lin
 6.60347672e+01 4.931451 Lin-Lin
 6.60415649e+01 4.762174 Lin-Lin
 6.60483704e+01 4.617452 Lin-Lin
 6.60551758e+01 4.497271 Lin-Lin
 6.60606461e+01 4.418461 Lin-Lin
 6.60670471e+01 4.346314 Lin-Lin
 6.60734482e+01 4.295824 Lin-Lin
 6.60798416e+01 4.266989 Lin-Lin
 6.60850449e+01 4.259514 Lin-Lin
 6.60910416e+01 4.268685 Lin-Lin
 6.60990448e+01 4.310637 Lin-Lin
 6.61070404e+01 4.386685 Lin-Lin
 6.61150436e+01 4.496998 Lin-Lin
 6.61222458e+01 4.625740 Lin-Lin
 6.61294403e+01 4.782546 Lin-Lin
 6.61366425e+01 4.967559 Lin-Lin
 6.61438446e+01 5.180897 Lin-Lin
 6.61510391e+01 5.422631 Lin-Lin
 6.61580963e+01 5.687052 Lin-Lin
 6.61627502e+01 5.876424 Lin-Lin
 6.61720581e+01 6.290494 Lin-Lin
 6.61813736e+01 6.751091 Lin-Lin
 6.61906815e+01 7.257128 Lin-Lin
 6.61989746e+01 7.744658 Lin-Lin
 6.62114029e+01 8.537619 Lin-Lin
 6.62238388e+01 9.398156 Lin-Lin
 6.62369308e+01 10.366520 Lin-Lin
 6.62563705e+01 11.893416 Lin-Lin
 6.62943420e+01 14.961115 Lin-Lin
 6.63102341e+01 16.172716 Lin-Lin
 6.63245544e+01 17.171856 Lin-Lin
 6.63366547e+01 17.923519 Lin-Lin
 6.63462219e+01 18.444149 Lin-Lin
 6.63568726e+01 18.936626 Lin-Lin
 6.63686981e+01 19.364206 Lin-Lin
 6.63791199e+01 19.628433 Lin-Lin
 6.63912582e+01 19.795849 Lin-Lin
 6.63989334e+01 19.821501 Lin-Lin
 6.64080582e+01 19.770300 Lin-Lin
 6.64167786e+01 19.639126 Lin-Lin
 6.64254913e+01 19.429176 Lin-Lin
 6.64379425e+01 18.998085 Lin-Lin
 6.64503860e+01 18.423073 Lin-Lin
 6.64628372e+01 17.719000 Lin-Lin
 6.64752884e+01 16.903688 Lin-Lin
 6.64911575e+01 15.734624 Lin-Lin
 6.65088959e+01 14.307042 Lin-Lin
 6.65524673e+01 10.633930 Lin-Lin
 6.65680313e+01 9.377666 Lin-Lin
 6.65810623e+01 8.381639 Lin-Lin
 6.65909805e+01 7.665355 Lin-Lin
 6.66010971e+01 6.976559 Lin-Lin
 6.66116028e+01 6.308527 Lin-Lin
 6.66221008e+01 5.690417 Lin-Lin
 6.66291046e+01 5.306452 Lin-Lin
 6.66361084e+01 4.944938 Lin-Lin
 6.66431122e+01 4.605644 Lin-Lin
 6.66501160e+01 4.288182 Lin-Lin
 6.66574402e+01 3.978756 Lin-Lin
 6.66650925e+01 3.679685 Lin-Lin
 6.66727524e+01 3.404289 Lin-Lin
 6.66804047e+01 3.151484 Lin-Lin
 6.66880569e+01 2.920111 Lin-Lin
 6.66957092e+01 2.708956 Lin-Lin
 6.67033691e+01 2.516772 Lin-Lin
 6.67110214e+01 2.342305 Lin-Lin
 6.67189941e+01 2.178102 Lin-Lin
 6.67252045e+01 2.061559 Lin-Lin
 6.67314224e+01 1.954405 Lin-Lin
 6.67397156e+01 1.825076 Lin-Lin
 6.67480011e+01 1.709954 Lin-Lin
 6.67557678e+01 1.613764 Lin-Lin
 6.67635422e+01 1.527904 Lin-Lin
 6.67713089e+01 1.451444 Lin-Lin
 6.67790833e+01 1.383530 Lin-Lin
 6.67868500e+01 1.323384 Lin-Lin
 6.67946243e+01 1.270306 Lin-Lin
 6.68023911e+01 1.223671 Lin-Lin
 6.68101654e+01 1.182925 Lin-Lin
 6.68205261e+01 1.136933 Lin-Lin
 6.68308868e+01 1.099597 Lin-Lin
 6.68412476e+01 1.070151 Lin-Lin
 6.68516083e+01 1.048010 Lin-Lin
 6.68619614e+01 1.032754 Lin-Lin
 6.68723221e+01 1.024113 Lin-Lin
 6.68795776e+01 1.021923 Lin-Lin
 6.68904572e+01 1.024569 Lin-Lin
 6.69013367e+01 1.034401 Lin-Lin
 6.69122162e+01 1.051598 Lin-Lin
 6.69230881e+01 1.076426 Lin-Lin
 6.69338150e+01 1.108691 Lin-Lin
 6.69442291e+01 1.147764 Lin-Lin
 6.69546356e+01 1.194811 Lin-Lin
 6.69650497e+01 1.250161 Lin-Lin
 6.69754639e+01 1.314111 Lin-Lin
 6.69858780e+01 1.386898 Lin-Lin
 6.69941635e+01 1.451260 Lin-Lin
 6.70065994e+01 1.558528 Lin-Lin
 6.70190277e+01 1.678519 Lin-Lin
 6.70314636e+01 1.810761 Lin-Lin
 6.70438919e+01 1.954403 Lin-Lin
 6.70596390e+01 2.150689 Lin-Lin
 6.70820160e+01 2.450240 Lin-Lin
 6.71213913e+01 2.993227 Lin-Lin
 6.71400375e+01 3.233001 Lin-Lin
 6.71566162e+01 3.423196 Lin-Lin
 6.71690445e+01 3.546446 Lin-Lin
 6.71814804e+01 3.649519 Lin-Lin
 6.71943283e+01 3.731916 Lin-Lin
 6.72080002e+01 3.790025 Lin-Lin
 6.72200546e+01 3.814343 Lin-Lin
 6.72259521e+01 3.816805 Lin-Lin
 6.72386703e+01 3.800853 Lin-Lin
 6.72484360e+01 3.769082 Lin-Lin
 6.72620239e+01 3.697690 Lin-Lin
 6.72734756e+01 3.614349 Lin-Lin
 6.72849960e+01 3.511059 Lin-Lin
 6.72960815e+01 3.395328 Lin-Lin
 6.73113937e+01 3.213042 Lin-Lin
 6.73304596e+01 2.958950 Lin-Lin
 6.73613358e+01 2.514344 Lin-Lin
 6.73852844e+01 2.169285 Lin-Lin
 6.74010696e+01 1.952478 Lin-Lin
 6.74163513e+01 1.755301 Lin-Lin
 6.74301376e+01 1.590537 Lin-Lin
 6.74404755e+01 1.475952 Lin-Lin
 6.74508133e+01 1.369445 Lin-Lin
 6.74611511e+01 1.271160 Lin-Lin
 6.74718781e+01 1.177907 Lin-Lin
 6.74833603e+01 1.087601 Lin-Lin
 6.74910202e+01 1.032748 Lin-Lin
 6.74986801e+01 0.982013 Lin-Lin
 6.75063400e+01 0.935234 Lin-Lin
 6.75139923e+01 0.892230 Lin-Lin
 6.75216522e+01 0.852809 Lin-Lin
 6.75331421e+01 0.799957 Lin-Lin
 6.75446320e+01 0.754022 Lin-Lin
 6.75561142e+01 0.714308 Lin-Lin
 6.75676041e+01 0.680139 Lin-Lin
 6.75790939e+01 0.650868 Lin-Lin
 6.75905838e+01 0.625892 Lin-Lin
 6.76020660e+01 0.604657 Lin-Lin
 6.76135559e+01 0.586660 Lin-Lin
 6.76288757e+01 0.566934 Lin-Lin
 6.76441879e+01 0.551257 Lin-Lin
 6.76587372e+01 0.539417 Lin-Lin
 6.76794205e+01 0.526661 Lin-Lin
 6.77000961e+01 0.517626 Lin-Lin
 6.77192383e+01 0.511816 Lin-Lin
 6.77437515e+01 0.507163 Lin-Lin
 6.77697830e+01 0.504931 Lin-Lin
 6.77835693e+01 0.504699 Lin-Lin
 6.78111420e+01 0.505975 Lin-Lin
 6.78381348e+01 0.509338 Lin-Lin
 6.78651352e+01 0.514802 Lin-Lin
 6.78921280e+01 0.522567 Lin-Lin
 6.79191284e+01 0.533063 Lin-Lin
 6.79441757e+01 0.545879 Lin-Lin
 6.79692307e+01 0.562584 Lin-Lin
 6.79859314e+01 0.576520 Lin-Lin
 6.80049210e+01 0.595846 Lin-Lin
 6.80239105e+01 0.619810 Lin-Lin
 6.80365677e+01 0.638941 Lin-Lin
 6.80492325e+01 0.661071 Lin-Lin
 6.80618896e+01 0.686654 Lin-Lin
 6.80745544e+01 0.716191 Lin-Lin
 6.80872116e+01 0.750211 Lin-Lin
 6.80988007e+01 0.785749 Lin-Lin
 6.81103897e+01 0.825940 Lin-Lin
 6.81219711e+01 0.871211 Lin-Lin
 6.81335602e+01 0.921971 Lin-Lin
 6.81445847e+01 0.975688 Lin-Lin
 6.81556015e+01 1.034987 Lin-Lin
 6.81666260e+01 1.100089 Lin-Lin
 6.81776428e+01 1.171144 Lin-Lin
 6.81892242e+01 1.252252 Lin-Lin
 6.82007980e+01 1.339960 Lin-Lin
 6.82131271e+01 1.440473 Lin-Lin
 6.82254639e+01 1.547910 Lin-Lin
 6.82438583e+01 1.719805 Lin-Lin
 6.82615662e+01 1.896177 Lin-Lin
 6.82926788e+01 2.222480 Lin-Lin
 6.83310165e+01 2.627900 Lin-Lin
 6.83527222e+01 2.845629 Lin-Lin
 6.83715363e+01 3.021588 Lin-Lin
 6.83910294e+01 3.188191 Lin-Lin
 6.84088058e+01 3.324213 Lin-Lin
 6.84315567e+01 3.474342 Lin-Lin
 6.84518356e+01 3.584692 Lin-Lin
 6.84677582e+01 3.655368 Lin-Lin
 6.84822235e+01 3.707226 Lin-Lin
 6.84991760e+01 3.752571 Lin-Lin
 6.85157318e+01 3.780193 Lin-Lin
 6.85322800e+01 3.790614 Lin-Lin
 6.85488358e+01 3.783028 Lin-Lin
 6.85661469e+01 3.755048 Lin-Lin
 6.85835114e+01 3.705925 Lin-Lin
 6.85973969e+01 3.651481 Lin-Lin
 6.86140060e+01 3.569332 Lin-Lin
 6.86352310e+01 3.439497 Lin-Lin
 6.86595459e+01 3.262690 Lin-Lin
 6.86882019e+01 3.029834 Lin-Lin
 6.87236557e+01 2.736383 Lin-Lin
 6.87433090e+01 2.586375 Lin-Lin
 6.87577896e+01 2.487187 Lin-Lin
 6.87712402e+01 2.406327 Lin-Lin
 6.87836533e+01 2.343013 Lin-Lin
 6.87981339e+01 2.284748 Lin-Lin
 6.88118896e+01 2.246617 Lin-Lin
 6.88228455e+01 2.229218 Lin-Lin
 6.88326645e+01 2.223986 Lin-Lin
 6.88421936e+01 2.228688 Lin-Lin
 6.88526001e+01 2.245247 Lin-Lin
 6.88627548e+01 2.273330 Lin-Lin
 6.88727875e+01 2.313013 Lin-Lin
 6.88828201e+01 2.364918 Lin-Lin
 6.88945007e+01 2.441171 Lin-Lin
 6.89061737e+01 2.534949 Lin-Lin
 6.89139633e+01 2.607441 Lin-Lin
 6.89246674e+01 2.720417 Lin-Lin
 6.89353714e+01 2.849061 Lin-Lin
 6.89460754e+01 2.993611 Lin-Lin
 6.89567795e+01 3.154224 Lin-Lin
 6.89704132e+01 3.382103 Lin-Lin
 6.89840393e+01 3.635914 Lin-Lin
 6.89974213e+01 3.909593 Lin-Lin
 6.90102921e+01 4.194848 Lin-Lin
 6.90274506e+01 4.606080 Lin-Lin
 6.90429916e+01 5.005183 Lin-Lin
 6.90663071e+01 5.639596 Lin-Lin
 6.91129379e+01 6.947629 Lin-Lin
 6.91362534e+01 7.560420 Lin-Lin
 6.91517944e+01 7.930740 Lin-Lin
 6.91691132e+01 8.293304 Lin-Lin
 6.91821060e+01 8.523359 Lin-Lin
 6.91984024e+01 8.753554 Lin-Lin
 6.92142563e+01 8.908885 Lin-Lin
 6.92272720e+01 8.982600 Lin-Lin
 6.92397308e+01 9.006534 Lin-Lin
 6.92536469e+01 8.979306 Lin-Lin
 6.92689514e+01 8.885347 Lin-Lin
 6.92842484e+01 8.728154 Lin-Lin
 6.92979279e+01 8.538848 Lin-Lin
 6.93116074e+01 8.308888 Lin-Lin
 6.93296585e+01 7.953401 Lin-Lin
 6.93475342e+01 7.557158 Lin-Lin
 6.93830032e+01 6.700960 Lin-Lin
 6.94121933e+01 5.992131 Lin-Lin
 6.94306564e+01 5.567712 Lin-Lin
 6.94481125e+01 5.193881 Lin-Lin
 6.94656296e+01 4.851479 Lin-Lin
 6.94832077e+01 4.544174 Lin-Lin
 6.94968567e+01 4.331350 Lin-Lin
 6.95114517e+01 4.128733 Lin-Lin
 6.95260468e+01 3.951039 Lin-Lin
 6.95431366e+01 3.772769 Lin-Lin
 6.95564575e+01 3.654346 Lin-Lin
 6.95742111e+01 3.521446 Lin-Lin
 6.95891876e+01 3.428955 Lin-Lin
 6.96077728e+01 3.335629 Lin-Lin
 6.96248474e+01 3.267693 Lin-Lin
 6.96465378e+01 3.201886 Lin-Lin
 6.96663971e+01 3.158688 Lin-Lin
 6.96892014e+01 3.126755 Lin-Lin
 6.97149429e+01 3.112321 Lin-Lin
 6.97373123e+01 3.119247 Lin-Lin
 6.97562943e+01 3.140975 Lin-Lin
 6.97752838e+01 3.179305 Lin-Lin
 6.97942657e+01 3.236682 Lin-Lin
 6.98106613e+01 3.303776 Lin-Lin
 6.98244705e+01 3.374534 Lin-Lin
 6.98382797e+01 3.459859 Lin-Lin
 6.98520889e+01 3.561380 Lin-Lin
 6.98650284e+01 3.672903 Lin-Lin
 6.98771133e+01 3.792819 Lin-Lin
 6.98891907e+01 3.929649 Lin-Lin
 6.99012756e+01 4.085207 Lin-Lin
 6.99142227e+01 4.275005 Lin-Lin
 6.99280243e+01 4.507033 Lin-Lin
 6.99418335e+01 4.773552 Lin-Lin
 6.99521866e+01 4.998839 Lin-Lin
 6.99625473e+01 5.248310 Lin-Lin
 6.99746246e+01 5.573134 Lin-Lin
 6.99867096e+01 5.938320 Lin-Lin
 6.99987869e+01 6.348423 Lin-Lin
 7.00108719e+01 6.808355 Lin-Lin
 7.00212250e+01 7.246191 Lin-Lin
 7.00315857e+01 7.727889 Lin-Lin
 7.00419388e+01 8.256954 Lin-Lin
 7.00522919e+01 8.836910 Lin-Lin
 7.00626526e+01 9.471227 Lin-Lin
 7.00721436e+01 10.103285 Lin-Lin
 7.00781860e+01 10.531850 Lin-Lin
 7.00902634e+01 11.453025 Lin-Lin
 7.01023483e+01 12.462791 Lin-Lin
 7.01144257e+01 13.564057 Lin-Lin
 7.01271591e+01 14.824903 Lin-Lin
 7.01398849e+01 16.188959 Lin-Lin
 7.01526108e+01 17.653801 Lin-Lin
 7.01653366e+01 19.214304 Lin-Lin
 7.01793594e+01 21.034130 Lin-Lin
 7.01980515e+01 23.598726 Lin-Lin
 7.02339935e+01 28.789635 Lin-Lin
 7.02622986e+01 32.845787 Lin-Lin
 7.02830124e+01 35.610767 Lin-Lin
 7.02964935e+01 37.253784 Lin-Lin
 7.03096466e+01 38.702183 Lin-Lin
 7.03219528e+01 39.895180 Lin-Lin
 7.03334122e+01 40.848049 Lin-Lin
 7.03475418e+01 41.793938 Lin-Lin
 7.03635178e+01 42.540112 Lin-Lin
 7.03780518e+01 42.910946 Lin-Lin
 7.03885651e+01 42.996094 Lin-Lin
 7.04016647e+01 42.893040 Lin-Lin
 7.04142456e+01 42.586437 Lin-Lin
 7.04281158e+01 42.031567 Lin-Lin
 7.04421539e+01 41.265789 Lin-Lin
 7.04609833e+01 39.974884 Lin-Lin
 7.04878616e+01 37.776413 Lin-Lin
 7.05343323e+01 33.722553 Lin-Lin
 7.05548172e+01 32.098499 Lin-Lin
 7.05710373e+01 30.957973 Lin-Lin
 7.05872574e+01 29.970434 Lin-Lin
 7.06067200e+01 29.000881 Lin-Lin
 7.06261902e+01 28.262447 Lin-Lin
 7.06456528e+01 27.731524 Lin-Lin
 7.06651154e+01 27.368019 Lin-Lin
 7.06975632e+01 26.990396 Lin-Lin
 7.07311249e+01 26.648483 Lin-Lin
 7.07538681e+01 26.302126 Lin-Lin
 7.07721939e+01 25.898983 Lin-Lin
 7.07926102e+01 25.286123 Lin-Lin
 7.08078079e+01 24.707125 Lin-Lin
 7.08230057e+01 24.021128 Lin-Lin
 7.08424683e+01 22.992172 Lin-Lin
 7.08619308e+01 21.811617 Lin-Lin
 7.08845673e+01 20.285088 Lin-Lin
 7.09135284e+01 18.173004 Lin-Lin
 7.09614258e+01 14.596161 Lin-Lin
 7.09787216e+01 13.359351 Lin-Lin
 7.09960251e+01 12.181849 Lin-Lin
 7.10133286e+01 11.076861 Lin-Lin
 7.10273895e+01 10.238893 Lin-Lin
 7.10436096e+01 9.342949 Lin-Lin
 7.10598297e+01 8.524972 Lin-Lin
 7.10708084e+01 8.015411 Lin-Lin
 7.10819626e+01 7.533971 Lin-Lin
 7.10931168e+01 7.087802 Lin-Lin
 7.11042633e+01 6.675677 Lin-Lin
 7.11157761e+01 6.284430 Lin-Lin
 7.11276474e+01 5.915462 Lin-Lin
 7.11395187e+01 5.579492 Lin-Lin
 7.11513901e+01 5.274387 Lin-Lin
 7.11631165e+01 5.001190 Lin-Lin
 7.11746979e+01 4.756882 Lin-Lin
 7.11862793e+01 4.536066 Lin-Lin
 7.11978607e+01 4.336953 Lin-Lin
 7.12090607e+01 4.163505 Lin-Lin
 7.12252808e+01 3.942614 Lin-Lin
 7.12415009e+01 3.754212 Lin-Lin
 7.12577515e+01 3.594738 Lin-Lin
 7.12740097e+01 3.461591 Lin-Lin
 7.12902679e+01 3.352554 Lin-Lin
 7.13064499e+01 3.266076 Lin-Lin
 7.13226318e+01 3.200066 Lin-Lin
 7.13388290e+01 3.153301 Lin-Lin
 7.13550491e+01 3.124877 Lin-Lin
 7.13732986e+01 3.114003 Lin-Lin
 7.13907394e+01 3.123700 Lin-Lin
 7.14069595e+01 3.149696 Lin-Lin
 7.14231796e+01 3.191406 Lin-Lin
 7.14439926e+01 3.266734 Lin-Lin
 7.14671097e+01 3.376703 Lin-Lin
 7.14902267e+01 3.510615 Lin-Lin
 7.15149536e+01 3.674517 Lin-Lin
 7.15880814e+01 4.200721 Lin-Lin
 7.16120148e+01 4.354662 Lin-Lin
 7.16371765e+01 4.490302 Lin-Lin
 7.16593170e+01 4.581326 Lin-Lin
 7.16784439e+01 4.635912 Lin-Lin
 7.17018814e+01 4.671603 Lin-Lin
 7.17155228e+01 4.677216 Lin-Lin
 7.17437973e+01 4.658187 Lin-Lin
 7.17837067e+01 4.584862 Lin-Lin
 7.18208847e+01 4.512160 Lin-Lin
 7.18470001e+01 4.488957 Lin-Lin
 7.18500900e+01 4.488900 Lin-Lin
 7.18703690e+01 4.507435 Lin-Lin
 7.18844833e+01 4.543535 Lin-Lin
 7.19007492e+01 4.614251 Lin-Lin
 7.19131927e+01 4.692825 Lin-Lin
 7.19271698e+01 4.810265 Lin-Lin
 7.19388123e+01 4.934451 Lin-Lin
 7.19504471e+01 5.085320 Lin-Lin
 7.19622421e+01 5.268144 Lin-Lin
 7.19740372e+01 5.484026 Lin-Lin
 7.19859619e+01 5.738969 Lin-Lin
 7.19981384e+01 6.040914 Lin-Lin
 7.20103149e+01 6.388452 Lin-Lin
 7.20191193e+01 6.670314 Lin-Lin
 7.20286179e+01 7.004736 Lin-Lin
 7.20381165e+01 7.372508 Lin-Lin
 7.20476074e+01 7.775311 Lin-Lin
 7.20566559e+01 8.193030 Lin-Lin
 7.20695496e+01 8.848283 Lin-Lin
 7.20824432e+01 9.576689 Lin-Lin
 7.20946045e+01 10.332830 Lin-Lin
 7.21063995e+01 11.131297 Lin-Lin
 7.21181870e+01 11.993840 Lin-Lin
 7.21327591e+01 13.145720 Lin-Lin
 7.21473236e+01 14.388659 Lin-Lin
 7.21615677e+01 15.684358 Lin-Lin
 7.21841202e+01 17.869642 Lin-Lin
 7.22396469e+01 23.531729 Lin-Lin
 7.22608185e+01 25.573023 Lin-Lin
 7.22749252e+01 26.825222 Lin-Lin
 7.22890396e+01 27.957937 Lin-Lin
 7.23040085e+01 28.999554 Lin-Lin
 7.23198395e+01 29.890808 Lin-Lin
 7.23347778e+01 30.508726 Lin-Lin
 7.23488159e+01 30.875780 Lin-Lin
 7.23605499e+01 31.016291 Lin-Lin
 7.23652649e+01 31.029358 Lin-Lin
 7.23771210e+01 30.951895 Lin-Lin
 7.23901749e+01 30.685984 Lin-Lin
 7.24041138e+01 30.199757 Lin-Lin
 7.24180527e+01 29.516735 Lin-Lin
 7.24317551e+01 28.670029 Lin-Lin
 7.24408112e+01 28.024618 Lin-Lin
 7.24589157e+01 26.558033 Lin-Lin
 7.24761887e+01 24.983742 Lin-Lin
 7.25023041e+01 22.394541 Lin-Lin
 7.25465240e+01 17.864388 Lin-Lin
 7.25642319e+01 16.129116 Lin-Lin
 7.25801544e+01 14.650358 Lin-Lin
 7.25960770e+01 13.266052 Lin-Lin
 7.26066895e+01 12.401444 Lin-Lin
 7.26177979e+01 11.549335 Lin-Lin
 7.26289062e+01 10.752478 Lin-Lin
