#LIBRARY    ENDF/B-VIII.1
#REACTION   GD-155(N,TOT),SIG
#NUCLEUS    Gd-155
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 7.61049128e+00 428.150726 Lin-Lin
 7.61299372e+00 441.853699 Lin-Lin
 7.61549616e+00 455.568634 Lin-Lin
 7.61768579e+00 468.501892 Lin-Lin
 7.62175179e+00 492.541382 Lin-Lin
 7.62237740e+00 496.542877 Lin-Lin
 7.62706947e+00 526.579895 Lin-Lin
 7.62800789e+00 532.592896 Lin-Lin
 7.63176155e+00 558.476868 Lin-Lin
 7.63426399e+00 575.748718 Lin-Lin
 7.63645363e+00 591.914124 Lin-Lin
 7.64052010e+00 621.963074 Lin-Lin
 7.64114571e+00 626.873901 Lin-Lin
 7.64583778e+00 663.738708 Lin-Lin
 7.64677620e+00 671.118591 Lin-Lin
 7.65052938e+00 702.592773 Lin-Lin
 7.65522146e+00 741.971436 Lin-Lin
 7.65615988e+00 749.854492 Lin-Lin
 7.65991354e+00 783.291626 Lin-Lin
 7.66460562e+00 825.125244 Lin-Lin
 7.66554403e+00 833.499390 Lin-Lin
 7.66929770e+00 868.212341 Lin-Lin
 7.67242575e+00 897.160217 Lin-Lin
 7.67868137e+00 955.103516 Lin-Lin
 7.68493748e+00 1013.106812 Lin-Lin
 7.69056797e+00 1065.363037 Lin-Lin
 7.69244480e+00 1081.838623 Lin-Lin
 7.69995213e+00 1147.805420 Lin-Lin
 7.70933580e+00 1222.773438 Lin-Lin
 7.71371508e+00 1253.667969 Lin-Lin
 7.71559191e+00 1266.909424 Lin-Lin
 7.72184801e+00 1305.286499 Lin-Lin
 7.72810411e+00 1337.069214 Lin-Lin
 7.73061800e+00 1346.907349 Lin-Lin
 7.73436022e+00 1361.514648 Lin-Lin
 7.73876286e+00 1373.284302 Lin-Lin
 7.74037361e+00 1377.572876 Lin-Lin
 7.74614525e+00 1385.796387 Lin-Lin
 7.74687147e+00 1386.140869 Lin-Lin
 7.74924231e+00 1387.237305 Lin-Lin
 7.75222492e+00 1385.384033 Lin-Lin
 7.75621891e+00 1382.844360 Lin-Lin
 7.76049662e+00 1373.564575 Lin-Lin
 7.76374197e+00 1366.467407 Lin-Lin
 7.76670027e+00 1355.523926 Lin-Lin
 7.77126503e+00 1338.564941 Lin-Lin
 7.77252150e+00 1332.293945 Lin-Lin
 7.77752638e+00 1307.226807 Lin-Lin
 7.78002882e+00 1291.866089 Lin-Lin
 7.78503370e+00 1261.043945 Lin-Lin
 7.78753614e+00 1243.017090 Lin-Lin
 7.79254103e+00 1206.865112 Lin-Lin
 7.79504299e+00 1186.717529 Lin-Lin
 7.79879665e+00 1156.443237 Lin-Lin
 7.80004787e+00 1146.335327 Lin-Lin
 7.80630398e+00 1091.592041 Lin-Lin
 7.81005764e+00 1058.678955 Lin-Lin
 7.81568813e+00 1007.039734 Lin-Lin
 7.82507181e+00 920.817627 Lin-Lin
 7.83132792e+00 863.265991 Lin-Lin
 7.83315182e+00 846.468689 Lin-Lin
 7.83508158e+00 828.698242 Lin-Lin
 7.84384012e+00 751.604980 Lin-Lin
 7.84446573e+00 746.092407 Lin-Lin
 7.85384941e+00 668.383423 Lin-Lin
 7.86010551e+00 619.897339 Lin-Lin
 7.86061049e+00 616.218506 Lin-Lin
 7.86636162e+00 574.306152 Lin-Lin
 7.86886406e+00 557.269287 Lin-Lin
 7.87261772e+00 531.715942 Lin-Lin
 7.87887383e+00 492.153687 Lin-Lin
 7.88120413e+00 478.529175 Lin-Lin
 7.88512945e+00 455.582031 Lin-Lin
 7.88763189e+00 442.114929 Lin-Lin
 7.89138556e+00 421.934662 Lin-Lin
 7.89493322e+00 404.436462 Lin-Lin
 7.89764166e+00 391.079712 Lin-Lin
 7.90014410e+00 379.788208 Lin-Lin
 7.90389776e+00 362.875366 Lin-Lin
 7.90702009e+00 349.914734 Lin-Lin
 7.90890217e+00 342.101715 Lin-Lin
 7.91390705e+00 322.808197 Lin-Lin
 7.91578388e+00 316.093140 Lin-Lin
 7.91891193e+00 304.923828 Lin-Lin
 7.91910696e+00 304.278839 Lin-Lin
 7.92391682e+00 288.346375 Lin-Lin
 7.92892170e+00 272.970825 Lin-Lin
 7.92986012e+00 270.296661 Lin-Lin
 7.93119335e+00 266.505646 Lin-Lin
 7.93392658e+00 258.735077 Lin-Lin
 7.93893099e+00 245.533905 Lin-Lin
 7.94328022e+00 234.886841 Lin-Lin
 7.94393587e+00 233.280762 Lin-Lin
 7.95019197e+00 219.217484 Lin-Lin
 7.95378590e+00 211.842529 Lin-Lin
 7.95644808e+00 206.380508 Lin-Lin
 7.96270418e+00 194.674072 Lin-Lin
 7.96429205e+00 191.953049 Lin-Lin
 7.96895981e+00 183.956223 Lin-Lin
 7.97479820e+00 174.810623 Lin-Lin
 7.97521591e+00 174.156448 Lin-Lin
 7.98147202e+00 165.152817 Lin-Lin
 7.98530436e+00 160.075089 Lin-Lin
 7.98772812e+00 156.864197 Lin-Lin
 7.99398422e+00 149.249161 Lin-Lin
 7.99931288e+00 143.255753 Lin-Lin
 8.00024033e+00 142.212769 Lin-Lin
 8.00649643e+00 135.817703 Lin-Lin
 8.00962353e+00 132.632538 Lin-Lin
 8.01332092e+00 129.265625 Lin-Lin
 8.01900768e+00 124.086075 Lin-Lin
 8.02526379e+00 118.968384 Lin-Lin
 8.02732944e+00 117.285667 Lin-Lin
 8.02839184e+00 116.419502 Lin-Lin
 8.03777599e+00 109.526085 Lin-Lin
 8.04403210e+00 105.360497 Lin-Lin
 8.04684734e+00 103.493889 Lin-Lin
 8.05529308e+00 98.378044 Lin-Lin
 8.05534554e+00 98.348763 Lin-Lin
 8.06373882e+00 93.675499 Lin-Lin
 8.06655407e+00 92.230766 Lin-Lin
 8.07218361e+00 89.355118 Lin-Lin
 8.08344460e+00 84.110123 Lin-Lin
 8.08907509e+00 81.720604 Lin-Lin
 8.09271145e+00 80.185402 Lin-Lin
 8.10362053e+00 75.969238 Lin-Lin
 8.11452961e+00 72.124939 Lin-Lin
 8.11816597e+00 70.952660 Lin-Lin
 8.12543774e+00 68.622261 Lin-Lin
 8.13271046e+00 66.454819 Lin-Lin
 8.14725590e+00 62.467068 Lin-Lin
 8.16133213e+00 59.020359 Lin-Lin
 8.16899204e+00 57.324364 Lin-Lin
 8.17540836e+00 55.903721 Lin-Lin
 8.18479156e+00 54.017387 Lin-Lin
 8.18948364e+00 53.081108 Lin-Lin
 8.20355988e+00 50.523270 Lin-Lin
 8.21763611e+00 48.185814 Lin-Lin
 8.22232819e+00 47.466888 Lin-Lin
 8.22957802e+00 46.364685 Lin-Lin
 8.24407864e+00 44.328541 Lin-Lin
 8.25857830e+00 42.456985 Lin-Lin
 8.26582909e+00 41.594337 Lin-Lin
 8.27307892e+00 40.738819 Lin-Lin
 8.29482937e+00 38.412491 Lin-Lin
 8.30932999e+00 37.027725 Lin-Lin
 8.31657982e+00 36.341366 Lin-Lin
 8.33833027e+00 34.494961 Lin-Lin
 8.36038780e+00 32.808933 Lin-Lin
 8.36250591e+00 32.662579 Lin-Lin
 8.38244438e+00 31.300858 Lin-Lin
 8.40450191e+00 29.934902 Lin-Lin
 8.42655945e+00 28.691338 Lin-Lin
 8.43503189e+00 28.254839 Lin-Lin
 8.44861698e+00 27.564953 Lin-Lin
 8.47088146e+00 26.529900 Lin-Lin
 8.50070572e+00 25.274633 Lin-Lin
 8.52428436e+00 24.384911 Lin-Lin
 8.53053093e+00 24.152756 Lin-Lin
 8.56035519e+00 23.155582 Lin-Lin
 8.59039021e+00 22.248432 Lin-Lin
 8.61437607e+00 21.591751 Lin-Lin
 8.62063599e+00 21.423243 Lin-Lin
 8.65088081e+00 20.683912 Lin-Lin
 8.68112659e+00 20.010353 Lin-Lin
 8.71158504e+00 19.390738 Lin-Lin
 8.73590946e+00 18.937815 Lin-Lin
 8.74225712e+00 18.821907 Lin-Lin
 8.78826523e+00 18.068995 Lin-Lin
 8.83448982e+00 17.404001 Lin-Lin
 8.85915756e+00 17.091459 Lin-Lin
 8.88114738e+00 16.819174 Lin-Lin
 8.92780495e+00 16.311596 Lin-Lin
 8.97490025e+00 15.862457 Lin-Lin
 9.02221584e+00 15.469275 Lin-Lin
 9.04707527e+00 15.291014 Lin-Lin
 9.06953144e+00 15.134782 Lin-Lin
 9.11751461e+00 14.853124 Lin-Lin
 9.16549778e+00 14.622931 Lin-Lin
 9.19748592e+00 14.498421 Lin-Lin
 9.24317646e+00 14.362371 Lin-Lin
 9.28886700e+00 14.279016 Lin-Lin
 9.33687401e+00 14.255459 Lin-Lin
 9.36887836e+00 14.281932 Lin-Lin
 9.40088272e+00 14.347932 Lin-Lin
 9.42984104e+00 14.447334 Lin-Lin
 9.45575428e+00 14.573792 Lin-Lin
 9.48166656e+00 14.742043 Lin-Lin
 9.49750233e+00 14.875267 Lin-Lin
 9.50757980e+00 14.958178 Lin-Lin
 9.53493214e+00 15.248700 Lin-Lin
 9.55652618e+00 15.535893 Lin-Lin
 9.57812023e+00 15.885367 Lin-Lin
 9.59971428e+00 16.310709 Lin-Lin
 9.61266994e+00 16.611580 Lin-Lin
 9.61410999e+00 16.644478 Lin-Lin
 9.62850571e+00 17.021656 Lin-Lin
 9.64304638e+00 17.459856 Lin-Lin
 9.65773010e+00 17.971329 Lin-Lin
 9.67241383e+00 18.565374 Lin-Lin
 9.68342686e+00 19.075066 Lin-Lin
 9.69443989e+00 19.649338 Lin-Lin
 9.70595646e+00 20.330484 Lin-Lin
 9.70825958e+00 20.486118 Lin-Lin
 9.71747303e+00 21.103216 Lin-Lin
 9.72899055e+00 21.989893 Lin-Lin
 9.73762798e+00 22.744041 Lin-Lin
 9.74626541e+00 23.587320 Lin-Lin
 9.75490284e+00 24.533457 Lin-Lin
 9.76354027e+00 25.598682 Lin-Lin
 9.77217770e+00 26.802164 Lin-Lin
 9.77736092e+00 27.620749 Lin-Lin
 9.78081608e+00 28.164675 Lin-Lin
 9.78945351e+00 29.711735 Lin-Lin
 9.79521179e+00 30.862099 Lin-Lin
 9.80097008e+00 32.119438 Lin-Lin
 9.80672836e+00 33.494896 Lin-Lin
 9.81248665e+00 35.000542 Lin-Lin
 9.81824493e+00 36.649334 Lin-Lin
 9.82400322e+00 38.455055 Lin-Lin
 9.82976246e+00 40.432194 Lin-Lin
 9.83537674e+00 42.539288 Lin-Lin
 9.84084702e+00 44.776360 Lin-Lin
 9.84631729e+00 47.208290 Lin-Lin
 9.85178757e+00 49.847904 Lin-Lin
 9.85725880e+00 52.707382 Lin-Lin
 9.85797787e+00 53.114017 Lin-Lin
 9.86272907e+00 55.802364 Lin-Lin
 9.86819935e+00 59.138565 Lin-Lin
 9.86999893e+00 60.317375 Lin-Lin
 9.87366962e+00 62.722805 Lin-Lin
 9.87928391e+00 66.664375 Lin-Lin
 9.88216305e+00 68.824966 Lin-Lin
 9.88504314e+00 70.989250 Lin-Lin
 9.89080143e+00 75.597130 Lin-Lin
 9.89483166e+00 79.057861 Lin-Lin
 9.89943886e+00 83.020309 Lin-Lin
 9.90807629e+00 91.003998 Lin-Lin
 9.91210747e+00 94.975082 Lin-Lin
 9.91959286e+00 102.364388 Lin-Lin
 9.92362404e+00 106.511887 Lin-Lin
 9.93514061e+00 118.382530 Lin-Lin
 9.93913460e+00 122.506523 Lin-Lin
 9.94550610e+00 129.084915 Lin-Lin
 9.94867325e+00 132.361145 Lin-Lin
 9.95817471e+00 141.556717 Lin-Lin
 9.96767616e+00 149.898499 Lin-Lin
 9.97084332e+00 152.346268 Lin-Lin
 9.97429752e+00 155.023193 Lin-Lin
 9.98120785e+00 159.635101 Lin-Lin
 9.98811817e+00 163.383163 Lin-Lin
 9.99157333e+00 164.780396 Lin-Lin
 9.99502850e+00 166.180069 Lin-Lin
 1.00000000e+01 167.503128 Lin-Lin
 1.00011396e+01 167.806351 Lin-Lin
 1.00091085e+01 168.677902 Lin-Lin
 1.00094090e+01 168.682709 Lin-Lin
 1.00157242e+01 168.311096 Lin-Lin
 1.00226488e+01 166.879486 Lin-Lin
 1.00260553e+01 165.667633 Lin-Lin
 1.00295734e+01 164.409439 Lin-Lin
 1.00353365e+01 161.607727 Lin-Lin
 1.00391531e+01 159.303421 Lin-Lin
 1.00422468e+01 157.429398 Lin-Lin
 1.00491571e+01 152.454712 Lin-Lin
 1.00514603e+01 150.572433 Lin-Lin
 1.00529060e+01 149.387817 Lin-Lin
 1.00560675e+01 146.796539 Lin-Lin
 1.00652809e+01 138.419128 Lin-Lin
 1.00675840e+01 136.146957 Lin-Lin
 1.00767975e+01 127.031372 Lin-Lin
 1.00837078e+01 119.957726 Lin-Lin
 1.00881758e+01 115.370811 Lin-Lin
 1.00998306e+01 103.407799 Lin-Lin
 1.01009827e+01 102.281342 Lin-Lin
 1.01113482e+01 92.119301 Lin-Lin
 1.01182575e+01 85.766571 Lin-Lin
 1.01199856e+01 84.175018 Lin-Lin
 1.01286230e+01 76.769287 Lin-Lin
 1.01355333e+01 71.278313 Lin-Lin
 1.01424437e+01 66.187210 Lin-Lin
 1.01470499e+01 63.060970 Lin-Lin
 1.01493530e+01 61.495716 Lin-Lin
 1.01562634e+01 57.194786 Lin-Lin
 1.01620216e+01 53.902431 Lin-Lin
 1.01677799e+01 50.863857 Lin-Lin
 1.01735382e+01 48.066357 Lin-Lin
 1.01792965e+01 45.495956 Lin-Lin
 1.01850557e+01 43.137943 Lin-Lin
 1.01908140e+01 40.977276 Lin-Lin
 1.01965723e+01 38.998962 Lin-Lin
 1.02023306e+01 37.188328 Lin-Lin
 1.02080889e+01 35.531254 Lin-Lin
 1.02138472e+01 34.014313 Lin-Lin
 1.02161503e+01 33.458546 Lin-Lin
 1.02196054e+01 32.627480 Lin-Lin
 1.02253637e+01 31.358141 Lin-Lin
 1.02340021e+01 29.647741 Lin-Lin
 1.02426395e+01 28.140823 Lin-Lin
 1.02509890e+01 26.850748 Lin-Lin
 1.02587633e+01 25.777102 Lin-Lin
 1.02599144e+01 25.633902 Lin-Lin
 1.02665367e+01 24.814919 Lin-Lin
 1.02743101e+01 23.947214 Lin-Lin
 1.02846756e+01 22.916424 Lin-Lin
 1.02956171e+01 21.961880 Lin-Lin
 1.03036785e+01 21.345701 Lin-Lin
 1.03071337e+01 21.083357 Lin-Lin
 1.03186502e+01 20.316290 Lin-Lin
 1.03301668e+01 19.639936 Lin-Lin
 1.03405685e+01 19.095736 Lin-Lin
 1.03544960e+01 18.451372 Lin-Lin
 1.03569431e+01 18.352573 Lin-Lin
 1.03684244e+01 17.893919 Lin-Lin
 1.03823528e+01 17.406752 Lin-Lin
 1.03916378e+01 17.115269 Lin-Lin
 1.04102087e+01 16.600882 Lin-Lin
 1.04318027e+01 16.099802 Lin-Lin
 1.04447594e+01 15.850435 Lin-Lin
 1.04533968e+01 15.686983 Lin-Lin
 1.04749908e+01 15.348788 Lin-Lin
 1.04965849e+01 15.069602 Lin-Lin
 1.05181789e+01 14.840644 Lin-Lin
 1.05383329e+01 14.666245 Lin-Lin
 1.05642462e+01 14.490729 Lin-Lin
 1.05901585e+01 14.363595 Lin-Lin
 1.06059942e+01 14.312312 Lin-Lin
 1.06160717e+01 14.280374 Lin-Lin
 1.06290283e+01 14.254313 Lin-Lin
 1.06605215e+01 14.230124 Lin-Lin
 1.06920147e+01 14.258950 Lin-Lin
 1.07235079e+01 14.339351 Lin-Lin
 1.07550011e+01 14.471619 Lin-Lin
 1.07870407e+01 14.661442 Lin-Lin
 1.08190804e+01 14.910879 Lin-Lin
 1.08511200e+01 15.225836 Lin-Lin
 1.08580399e+01 15.309789 Lin-Lin
 1.08831596e+01 15.609411 Lin-Lin
 1.09114199e+01 16.016514 Lin-Lin
 1.09396801e+01 16.499628 Lin-Lin
 1.09679403e+01 17.071646 Lin-Lin
 1.09710798e+01 17.145306 Lin-Lin
 1.09891348e+01 17.563866 Lin-Lin
 1.10118999e+01 18.167734 Lin-Lin
 1.10354500e+01 18.889524 Lin-Lin
 1.10590000e+01 19.728796 Lin-Lin
 1.10652800e+01 19.983397 Lin-Lin
 1.10747004e+01 20.361992 Lin-Lin
 1.10903997e+01 21.064758 Lin-Lin
 1.11061001e+01 21.850010 Lin-Lin
 1.11218004e+01 22.730709 Lin-Lin
 1.11362438e+01 23.644457 Lin-Lin
 1.11378136e+01 23.743109 Lin-Lin
 1.11538277e+01 24.885849 Lin-Lin
 1.11658382e+01 25.847811 Lin-Lin
 1.11778488e+01 26.914295 Lin-Lin
 1.11921358e+01 28.341370 Lin-Lin
 1.12009277e+01 29.336485 Lin-Lin
 1.12046957e+01 29.761223 Lin-Lin
 1.12172556e+01 31.362329 Lin-Lin
 1.12266760e+01 32.705250 Lin-Lin
 1.12360964e+01 34.189228 Lin-Lin
 1.12445736e+01 35.662476 Lin-Lin
 1.12486563e+01 36.443417 Lin-Lin
 1.12530518e+01 37.282867 Lin-Lin
 1.12615299e+01 39.071098 Lin-Lin
 1.12700081e+01 41.052532 Lin-Lin
 1.12784863e+01 43.254890 Lin-Lin
 1.12875919e+01 45.903130 Lin-Lin
 1.12970123e+01 48.998699 Lin-Lin
 1.13032923e+01 51.291790 Lin-Lin
 1.13095722e+01 53.790764 Lin-Lin
 1.13158522e+01 56.516663 Lin-Lin
 1.13221321e+01 59.492134 Lin-Lin
 1.13284121e+01 62.741341 Lin-Lin
 1.13340635e+01 65.934891 Lin-Lin
 1.13346920e+01 66.290176 Lin-Lin
 1.13409719e+01 70.168671 Lin-Lin
 1.13472519e+01 74.399918 Lin-Lin
 1.13529043e+01 78.549957 Lin-Lin
 1.13535318e+01 79.011749 Lin-Lin
 1.13598118e+01 84.036171 Lin-Lin
 1.13660917e+01 89.492218 Lin-Lin
 1.13717442e+01 94.811623 Lin-Lin
 1.13723717e+01 95.403450 Lin-Lin
 1.13786516e+01 101.795357 Lin-Lin
 1.13811636e+01 104.547432 Lin-Lin
 1.13849316e+01 108.680603 Lin-Lin
 1.13912125e+01 116.066055 Lin-Lin
 1.13943520e+01 120.007767 Lin-Lin
 1.13974924e+01 123.954117 Lin-Lin
 1.14018879e+01 129.905594 Lin-Lin
 1.14069118e+01 136.715820 Lin-Lin
 1.14144478e+01 147.755600 Lin-Lin
 1.14163322e+01 150.519485 Lin-Lin
 1.14238682e+01 162.295059 Lin-Lin
 1.14257517e+01 165.242386 Lin-Lin
 1.14320316e+01 175.640411 Lin-Lin
 1.14414520e+01 191.256073 Lin-Lin
 1.14420795e+01 192.314545 Lin-Lin
 1.14521284e+01 209.272400 Lin-Lin
 1.14634323e+01 228.375504 Lin-Lin
 1.14759922e+01 248.226379 Lin-Lin
 1.14854116e+01 261.653992 Lin-Lin
 1.14948320e+01 273.319092 Lin-Lin
 1.15042524e+01 282.827118 Lin-Lin
 1.15123672e+01 289.023987 Lin-Lin
 1.15173426e+01 291.637878 Lin-Lin
 1.15198307e+01 292.940948 Lin-Lin
 1.15272942e+01 295.062408 Lin-Lin
 1.15317297e+01 295.460144 Lin-Lin
 1.15337257e+01 295.297272 Lin-Lin
 1.15377731e+01 294.956024 Lin-Lin
 1.15466766e+01 292.076263 Lin-Lin
 1.15469456e+01 291.917938 Lin-Lin
 1.15552578e+01 286.998444 Lin-Lin
 1.15583286e+01 284.454163 Lin-Lin
 1.15638399e+01 279.874237 Lin-Lin
 1.15653057e+01 278.345154 Lin-Lin
 1.15729418e+01 270.361786 Lin-Lin
 1.15771694e+01 265.291718 Lin-Lin
 1.15791826e+01 262.868896 Lin-Lin
 1.15890322e+01 249.630951 Lin-Lin
 1.15916662e+01 246.084305 Lin-Lin
 1.15929546e+01 244.186172 Lin-Lin
 1.16061468e+01 224.714523 Lin-Lin
 1.16174955e+01 207.928452 Lin-Lin
 1.16279678e+01 192.414017 Lin-Lin
 1.16287842e+01 191.285889 Lin-Lin
 1.16392717e+01 176.761307 Lin-Lin
 1.16462803e+01 167.806641 Lin-Lin
 1.16480379e+01 165.557358 Lin-Lin
 1.16568041e+01 155.318924 Lin-Lin
 1.16654701e+01 146.256180 Lin-Lin
 1.16694212e+01 142.624954 Lin-Lin
 1.16739359e+01 138.471420 Lin-Lin
 1.16824017e+01 131.770233 Lin-Lin
 1.16882725e+01 127.765724 Lin-Lin
 1.16943684e+01 124.161224 Lin-Lin
 1.17004642e+01 121.116776 Lin-Lin
 1.17065601e+01 118.626450 Lin-Lin
 1.17141514e+01 116.290825 Lin-Lin
 1.17161837e+01 115.879295 Lin-Lin
 1.17209673e+01 114.914307 Lin-Lin
 1.17277822e+01 114.213264 Lin-Lin
 1.17303638e+01 114.123657 Lin-Lin
 1.17381096e+01 114.438400 Lin-Lin
 1.17387915e+01 114.544189 Lin-Lin
 1.17458553e+01 115.647629 Lin-Lin
 1.17512589e+01 117.030388 Lin-Lin
 1.17560797e+01 118.680618 Lin-Lin
 1.17569027e+01 118.963303 Lin-Lin
 1.17625465e+01 121.418365 Lin-Lin
 1.17681904e+01 124.411301 Lin-Lin
 1.17740135e+01 128.090027 Lin-Lin
 1.17749205e+01 128.763123 Lin-Lin
 1.17800140e+01 132.551956 Lin-Lin
 1.17860146e+01 137.728683 Lin-Lin
 1.17865124e+01 138.220474 Lin-Lin
 1.17920160e+01 143.672989 Lin-Lin
 1.17981043e+01 150.535034 Lin-Lin
 1.17981558e+01 150.593750 Lin-Lin
 1.18044357e+01 158.618988 Lin-Lin
 1.18093920e+01 165.747345 Lin-Lin
 1.18107157e+01 167.654648 Lin-Lin
 1.18169956e+01 177.772675 Lin-Lin
 1.18178577e+01 179.313934 Lin-Lin
 1.18206797e+01 184.363922 Lin-Lin
 1.18230257e+01 188.566437 Lin-Lin
 1.18288059e+01 199.950455 Lin-Lin
 1.18298960e+01 202.295364 Lin-Lin
 1.18345861e+01 212.400177 Lin-Lin
 1.18391123e+01 223.001572 Lin-Lin
 1.18403664e+01 225.942795 Lin-Lin
 1.18452559e+01 238.346924 Lin-Lin
 1.18460779e+01 240.434280 Lin-Lin
 1.18509645e+01 253.777802 Lin-Lin
 1.18517218e+01 255.848801 Lin-Lin
 1.18566732e+01 270.325317 Lin-Lin
 1.18573656e+01 272.354431 Lin-Lin
 1.18623810e+01 288.208405 Lin-Lin
 1.18658323e+01 299.128448 Lin-Lin
 1.18680897e+01 306.895355 Lin-Lin
 1.18742571e+01 328.135162 Lin-Lin
 1.18748627e+01 330.223267 Lin-Lin
 1.18804235e+01 350.818054 Lin-Lin
 1.18838930e+01 363.679138 Lin-Lin
 1.18879604e+01 379.675140 Lin-Lin
 1.18947182e+01 406.290649 Lin-Lin
 1.18954964e+01 409.474152 Lin-Lin
 1.19026747e+01 438.900055 Lin-Lin
 1.19091387e+01 465.426025 Lin-Lin
 1.19177570e+01 500.836304 Lin-Lin
 1.19245300e+01 528.696289 Lin-Lin
 1.19253759e+01 531.979797 Lin-Lin
 1.19329958e+01 561.560974 Lin-Lin
 1.19335604e+01 563.754150 Lin-Lin
 1.19425907e+01 596.061829 Lin-Lin
 1.19431543e+01 597.850769 Lin-Lin
 1.19510565e+01 622.914856 Lin-Lin
 1.19595222e+01 645.603638 Lin-Lin
 1.19676161e+01 662.745117 Lin-Lin
 1.19736328e+01 671.980652 Lin-Lin
 1.19749632e+01 674.017761 Lin-Lin
 1.19823112e+01 680.896484 Lin-Lin
 1.19837914e+01 681.372498 Lin-Lin
 1.19895945e+01 683.203369 Lin-Lin
 1.19950190e+01 681.847046 Lin-Lin
 1.19956112e+01 681.694824 Lin-Lin
 1.20023975e+01 676.289856 Lin-Lin
 1.20037603e+01 674.449585 Lin-Lin
 1.20091848e+01 667.083740 Lin-Lin
 1.20126476e+01 660.711060 Lin-Lin
 1.20148335e+01 656.671143 Lin-Lin
 1.20203362e+01 644.036133 Lin-Lin
 1.20216064e+01 641.109375 Lin-Lin
 1.20283794e+01 622.498108 Lin-Lin
 1.20300722e+01 617.044556 Lin-Lin
 1.20385380e+01 589.694458 Lin-Lin
 1.20398083e+01 585.065552 Lin-Lin
 1.20470047e+01 558.765747 Lin-Lin
 1.20501089e+01 546.399231 Lin-Lin
 1.20599852e+01 506.962646 Lin-Lin
 1.20611143e+01 502.446320 Lin-Lin
 1.20712738e+01 460.232605 Lin-Lin
 1.20825615e+01 413.247040 Lin-Lin
 1.20865126e+01 396.780518 Lin-Lin
 1.20938492e+01 367.693146 Lin-Lin
 1.20978003e+01 352.013580 Lin-Lin
 1.21062660e+01 320.364655 Lin-Lin
 1.21107817e+01 304.560333 Lin-Lin
 1.21147327e+01 290.723480 Lin-Lin
 1.21231985e+01 263.280121 Lin-Lin
 1.21288424e+01 246.260742 Lin-Lin
 1.21364622e+01 224.919434 Lin-Lin
 1.21415415e+01 211.725250 Lin-Lin
 1.21446457e+01 204.156174 Lin-Lin
 1.21466208e+01 199.343842 Lin-Lin
 1.21517010e+01 187.754929 Lin-Lin
 1.21567802e+01 176.924011 Lin-Lin
 1.21615772e+01 167.380829 Lin-Lin
 1.21618595e+01 166.820267 Lin-Lin
 1.21669397e+01 157.422256 Lin-Lin
 1.21723013e+01 148.212524 Lin-Lin
 1.21779451e+01 139.258560 Lin-Lin
 1.21785097e+01 138.433990 Lin-Lin
 1.21835890e+01 131.028549 Lin-Lin
 1.21892328e+01 123.456947 Lin-Lin
 1.21948290e+01 116.551399 Lin-Lin
 1.21948776e+01 116.491692 Lin-Lin
 1.22005215e+01 110.100365 Lin-Lin
 1.22061653e+01 104.220253 Lin-Lin
 1.22111483e+01 99.441902 Lin-Lin
 1.22118092e+01 98.809090 Lin-Lin
 1.22171707e+01 94.074707 Lin-Lin
 1.22220268e+01 90.168213 Lin-Lin
 1.22247906e+01 87.951736 Lin-Lin
 1.22324095e+01 82.466019 Lin-Lin
 1.22400293e+01 77.530334 Lin-Lin
 1.22431631e+01 75.699043 Lin-Lin
 1.22476482e+01 73.088875 Lin-Lin
 1.22552681e+01 69.079308 Lin-Lin
 1.22637339e+01 65.059166 Lin-Lin
 1.22642984e+01 64.817772 Lin-Lin
 1.22721996e+01 61.454613 Lin-Lin
 1.22806664e+01 58.198456 Lin-Lin
 1.22868748e+01 56.032722 Lin-Lin
 1.22891321e+01 55.248970 Lin-Lin
 1.22975979e+01 52.574970 Lin-Lin
 1.23071222e+01 49.843582 Lin-Lin
 1.23094501e+01 49.240021 Lin-Lin
 1.23171759e+01 47.248478 Lin-Lin
 1.23272285e+01 44.903496 Lin-Lin
 1.23372822e+01 42.773148 Lin-Lin
 1.23373880e+01 42.752701 Lin-Lin
 1.23473358e+01 40.844799 Lin-Lin
 1.23593292e+01 38.758419 Lin-Lin
 1.23699121e+01 37.086407 Lin-Lin
 1.23773193e+01 36.013115 Lin-Lin
 1.23804941e+01 35.556866 Lin-Lin
 1.23910770e+01 34.158848 Lin-Lin
 1.24069510e+01 32.262764 Lin-Lin
 1.24132996e+01 31.587391 Lin-Lin
 1.24228239e+01 30.583139 Lin-Lin
 1.24386978e+01 29.086010 Lin-Lin
 1.24528084e+01 27.882944 Lin-Lin
 1.24612741e+01 27.223949 Lin-Lin
 1.24669180e+01 26.789238 Lin-Lin
 1.24810276e+01 25.794712 Lin-Lin
 1.25021935e+01 24.453077 Lin-Lin
 1.25177135e+01 23.582373 Lin-Lin
 1.25233583e+01 23.269260 Lin-Lin
 1.25445232e+01 22.225603 Lin-Lin
 1.25656881e+01 21.293198 Lin-Lin
 1.25741539e+01 20.958443 Lin-Lin
 1.25868530e+01 20.462721 Lin-Lin
 1.26008987e+01 19.969221 Lin-Lin
 1.26080179e+01 19.719069 Lin-Lin
 1.26291828e+01 19.047205 Lin-Lin
 1.26503477e+01 18.438131 Lin-Lin
 1.26756248e+01 17.792355 Lin-Lin
 1.26979589e+01 17.278690 Lin-Lin
